""	"output_series_d18O"	"output_series_d13C"
-35.775	1.0469804538	0.6529851239
-35.77	1.0469804538	0.6529851239
-35.765	1.0469804538	0.6529851239
-35.76	1.0469804538	0.6529851239
-35.755	1.0469804538	0.6529851239
-35.75	1.0469804538	0.6529851239
-35.745	1.0469804538	0.6529851239
-35.74	1.0469804538	0.6529851239
-35.735	1.0469804538	0.6529851239
-35.73	1.0469804538	0.6529851239
-35.725	1.0469804538	0.6529851239
-35.72	1.0469804538	0.6529851239
-35.715	1.0469804538	0.6529851239
-35.71	1.2884308504	0.7878636004
-35.705	1.2884308504	0.7878636004
-35.7	1.3138759809	0.7922167679
-35.695	1.2655505299	0.7458948102
-35.69	1.2655505299	0.7458948102
-35.685	1.2463208398	0.7492421481
-35.68	1.2463208398	0.7492421481
-35.675	1.2440689613	0.7634380259
-35.67	1.2440689613	0.7634380259
-35.665	1.2977089099	0.837502535
-35.66	1.2977089099	0.837502535
-35.655	1.3600951393	0.9363730411
-35.65	1.3600951393	0.9363730411
-35.645	1.2817122307	0.8449697402
-35.64	1.2714202526	0.8324208939
-35.635	1.2714202526	0.8324208939
-35.63	1.3252248085	0.8929322097
-35.625	1.3252248085	0.8929322097
-35.62	1.3929584114	0.9622794839
-35.615	1.3929584114	0.9622794839
-35.61	1.4134137535	0.9743587722
-35.605	1.4594456199	1.0154713177
-35.6	1.4594456199	1.0154713177
-35.595	1.4594456199	1.0154713177
-35.59	1.4594456199	1.0154713177
-35.585	1.4594456199	1.0154713177
-35.58	1.4594456199	1.0154713177
-35.575	1.4594456199	1.0154713177
-35.57	1.4594456199	1.0154713177
-35.565	1.4594456199	1.0154713177
-35.56	1.4594456199	1.0154713177
-35.555	1.4594456199	1.0154713177
-35.55	1.4594456199	1.0154713177
-35.545	1.4594456199	1.0154713177
-35.54	1.4594456199	1.0154713177
-35.535	1.4594456199	1.0154713177
-35.53	1.4594456199	1.0154713177
-35.525	1.4594456199	1.0154713177
-35.52	1.4594456199	1.0154713177
-35.515	1.4594456199	1.0154713177
-35.51	1.4594456199	1.0154713177
-35.505	1.4594456199	1.0154713177
-35.5	1.4594456199	1.0154713177
-35.495	1.4594456199	1.0154713177
-35.49	1.4594456199	1.0154713177
-35.485	1.4852592961	0.8122906366
-35.48	1.4852592961	0.8122906366
-35.475	1.4852592961	0.8122906366
-35.47	1.4852592961	0.8122906366
-35.465	1.4852592961	0.8122906366
-35.46	1.4852592961	0.8122906366
-35.455	1.4852592961	0.8122906366
-35.45	1.4852592961	0.8122906366
-35.445	1.4852592961	0.8122906366
-35.44	1.4852592961	0.8122906366
-35.435	1.4852592961	0.8122906366
-35.43	1.4774361205	0.676918138
-35.425	1.4774361205	0.676918138
-35.42	1.4774361205	0.676918138
-35.415	1.4774361205	0.676918138
-35.41	1.4774361205	0.676918138
-35.405	1.4774361205	0.676918138
-35.4	1.4961618755	0.6583560698
-35.395	1.4961618755	0.6583560698
-35.39	1.4961618755	0.6583560698
-35.385	1.4961618755	0.6583560698
-35.38	1.4961618755	0.6583560698
-35.375	1.4961618755	0.6583560698
-35.37	1.4961618755	0.6583560698
-35.365	1.4961618755	0.6583560698
-35.36	1.4961618755	0.6583560698
-35.355	1.5415579834	0.7464019017
-35.35	1.5415579834	0.7464019017
-35.345	1.5415579834	0.7464019017
-35.34	1.5415579834	0.7464019017
-35.335	1.5485213792	0.7551859042
-35.33	1.5485213792	0.7551859042
-35.325	1.5485213792	0.7551859042
-35.32	1.5485213792	0.7551859042
-35.315	1.490477445	0.7122016554
-35.31	1.490477445	0.7122016554
-35.305	1.490477445	0.7122016554
-35.3	1.490477445	0.7122016554
-35.295	1.490477445	0.7122016554
-35.29	1.490477445	0.7122016554
-35.285	1.4444127879	0.7064042269
-35.28	1.4908341784	0.7644560985
-35.275	1.4908341784	0.7644560985
-35.27	1.4908341784	0.7644560985
-35.265	1.4908341784	0.7644560985
-35.26	1.4908341784	0.7644560985
-35.255	1.4998915307	0.7797400889
-35.25	1.4998915307	0.7797400889
-35.245	1.4998915307	0.7797400889
-35.24	1.4998915307	0.7797400889
-35.235	1.4998915307	0.7797400889
-35.23	1.4998915307	0.7797400889
-35.225	1.4998915307	0.7797400889
-35.22	1.4998915307	0.7797400889
-35.215	1.4998915307	0.7797400889
-35.21	1.4998915307	0.7797400889
-35.205	1.4998915307	0.7797400889
-35.2	1.4825383355	0.7648593045
-35.195	1.4825383355	0.7648593045
-35.19	1.5054222414	0.7814415417
-35.185	1.5054222414	0.7814415417
-35.18	1.535165931	0.8163721844
-35.175	1.5421769689	0.8251658982
-35.17	1.5421769689	0.8251658982
-35.165	1.5347039325	0.8082576573
-35.16	1.5347039325	0.8082576573
-35.155	1.5347039325	0.8082576573
-35.15	1.5347039325	0.8082576573
-35.145	1.4934459342	0.7530309487
-35.14	1.4691932512	0.7222637714
-35.135	1.4734287198	0.720540053
-35.13	1.4734287198	0.720540053
-35.125	1.4734287198	0.720540053
-35.12	1.4328339787	0.6562782646
-35.115	1.4637663623	0.6966983099
-35.11	1.4637663623	0.6966983099
-35.105	1.4537740627	0.6817998146
-35.1	1.4935875728	0.7284983278
-35.095	1.4870910389	0.721013646
-35.09	1.4870910389	0.721013646
-35.085	1.4870910389	0.721013646
-35.08	1.4718476661	0.6963825255
-35.075	1.4793395907	0.7067166073
-35.07	1.4225997088	0.6439857733
-35.065	1.4690006152	0.702267611
-35.06	1.4690006152	0.702267611
-35.055	1.4690006152	0.702267611
-35.05	1.4690006152	0.702267611
-35.045	1.4690006152	0.702267611
-35.04	1.4690006152	0.702267611
-35.035	1.4690006152	0.702267611
-35.03	1.4690006152	0.702267611
-35.025	1.479144472	0.7165710783
-35.02	1.4296074591	0.6553704191
-35.015	1.4457737973	0.6770708303
-35.01	1.4185841971	0.640686787
-35.005	1.4124147977	0.6321969462
-35	1.4052391596	0.6204875313
-34.995	1.4052391596	0.6204875313
-34.99	1.4561366692	0.6806886173
-34.985	1.4526184127	0.6714310646
-34.98	1.4607417915	0.6785699452
-34.975	1.4607417915	0.6785699452
-34.97	1.461334324	0.7258307616
-34.965	1.4809353542	0.7509634353
-34.96	1.4618551879	0.7345388321
-34.955	1.4618551879	0.7345388321
-34.95	1.4968403585	0.7739966157
-34.945	1.5456795398	0.8328988779
-34.94	1.5527903026	0.8443918145
-34.935	1.5408150035	0.8358486336
-34.93	1.5355669613	0.836481594
-34.925	1.4982220579	0.7964055162
-34.92	1.4289922707	0.7189273625
-34.915	1.3228262794	0.5857314806
-34.91	1.3228262794	0.5857314806
-34.905	1.3228262794	0.5857314806
-34.9	1.3228262794	0.5857314806
-34.895	1.3228262794	0.5857314806
-34.89	1.3228262794	0.5857314806
-34.885	1.3684354956	0.6614375565
-34.88	1.4136862351	0.7182161134
-34.875	1.4382664451	0.7497040023
-34.87	1.4382664451	0.7497040023
-34.865	1.3672824541	0.6473374697
-34.86	1.4141090893	0.7008025964
-34.855	1.4141090893	0.7008025964
-34.85	1.3563490183	0.6352669086
-34.845	1.3867628566	0.6677469282
-34.84	1.4262088663	0.7058370612
-34.835	1.4553512016	0.7259231417
-34.83	1.4603848978	0.7238160389
-34.825	1.4625533947	0.7236009896
-34.82	1.443418903	0.7085196886
-34.815	1.443418903	0.7085196886
-34.81	1.4788049352	0.7721905108
-34.805	1.4972596872	0.8019215878
-34.8	1.4972596872	0.8019215878
-34.795	1.4906138985	0.8120970326
-34.79	1.4580040134	0.7799086538
-34.785	1.4580040134	0.7799086538
-34.78	1.4580040134	0.7799086538
-34.775	1.4580040134	0.7799086538
-34.77	1.4580040134	0.7799086538
-34.765	1.457022196	0.8035185983
-34.76	1.457022196	0.8035185983
-34.755	1.3757296417	0.7132529073
-34.75	1.3757296417	0.7132529073
-34.745	1.341441562	0.6782978761
-34.74	1.341441562	0.6782978761
-34.735	1.3853710609	0.7342963753
-34.73	1.4150827859	0.7760725754
-34.725	1.3956351262	0.7613183347
-34.72	1.3956351262	0.7613183347
-34.715	1.3956351262	0.7613183347
-34.71	1.3910604972	0.770130485
-34.705	1.3910604972	0.770130485
-34.7	1.4196885979	0.8144723602
-34.695	1.4045566971	0.8144723602
-34.69	1.4045566971	0.8144723602
-34.685	1.4086035918	0.8442624233
-34.68	1.4086035918	0.8442624233
-34.675	1.4086035918	0.8442624233
-34.67	1.3811284499	0.8052157863
-34.665	1.3811284499	0.8052157863
-34.66	1.3811284499	0.8052157863
-34.655	1.3811284499	0.8052157863
-34.65	1.3811284499	0.8052157863
-34.645	1.3737677323	0.7851893085
-34.64	1.3416161412	0.7388018537
-34.635	1.3509659506	0.7453211615
-34.63	1.3509659506	0.7453211615
-34.625	1.3937697682	0.7833697389
-34.62	1.3937697682	0.7833697389
-34.615	1.3937697682	0.7833697389
-34.61	1.3682619089	0.7338759092
-34.605	1.3607677615	0.7297829568
-34.6	1.3607677615	0.7297829568
-34.595	1.3935280372	0.7756232817
-34.59	1.3935280372	0.7756232817
-34.585	1.3935280372	0.7756232817
-34.58	1.3763616776	0.7494368676
-34.575	1.3763616776	0.7494368676
-34.57	1.3767951295	0.7406533813
-34.565	1.3767951295	0.7406533813
-34.56	1.4044921533	0.7696068077
-34.555	1.4441655935	0.8083570681
-34.55	1.4572872306	0.8132341773
-34.545	1.4600813366	0.8085249982
-34.54	1.4600813366	0.8085249982
-34.535	1.4650832222	0.8040838729
-34.53	1.4920611334	0.8072825177
-34.525	1.4832723228	0.7837213976
-34.52	1.4667580895	0.7631373642
-34.515	1.4667580895	0.7631373642
-34.51	1.4980206743	0.8096055503
-34.505	1.4977878234	0.8105531254
-34.5	1.5197085917	0.8333380222
-34.495	1.5197085917	0.8333380222
-34.49	1.5197085917	0.8333380222
-34.485	1.5197085917	0.8333380222
-34.48	1.5197085917	0.8333380222
-34.475	1.5197085917	0.8333380222
-34.47	1.5197085917	0.8333380222
-34.465	1.4564061152	0.7578483324
-34.46	1.4564061152	0.7578483324
-34.455	1.3206389088	0.5995167516
-34.45	1.332056033	0.6227174381
-34.445	1.3710187666	0.6763053
-34.44	1.3493315744	0.6625473498
-34.435	1.3453102196	0.6655299255
-34.43	1.3706523168	0.6979707655
-34.425	1.3355460838	0.6653440445
-34.42	1.2973468548	0.6390055993
-34.415	1.2325925199	0.5718958051
-34.41	1.1339451081	0.4695219471
-34.405	1.1983523063	0.5444371543
-34.4	1.2450247349	0.5976757522
-34.395	1.3077643786	0.6725170988
-34.39	1.3553092751	0.7290168711
-34.385	1.3830324093	0.7635087568
-34.38	1.4012710639	0.7850598534
-34.375	1.4287980579	0.8146020921
-34.37	1.4433809154	0.8291378785
-34.365	1.4493387726	0.8329777429
-34.36	1.3989731471	0.7684322063
-34.355	1.3630404781	0.7128221742
-34.35	1.3630404781	0.7128221742
-34.345	1.409217911	0.763999412
-34.34	1.3430847053	0.6706674904
-34.335	1.3103048442	0.6060156371
-34.33	1.2842093838	0.5505070613
-34.325	1.2971134275	0.5451588634
-34.32	1.3073252259	0.5319332352
-34.315	1.2946826665	0.4944589959
-34.31	1.2946826665	0.4944589959
-34.305	1.3299321072	0.5033405539
-34.3	1.3622925577	0.5260165859
-34.295	1.3553332337	0.5016907987
-34.29	1.3805343385	0.5162644437
-34.285	1.3637888458	0.4791572588
-34.28	1.33239923	0.429914713
-34.275	1.3146196104	0.3958554992
-34.27	1.3367567214	0.4067746619
-34.265	1.3732433719	0.4329802481
-34.26	1.3533857431	0.4002179689
-34.255	1.3449169341	0.3814043206
-34.25	1.3044670941	0.3248085162
-34.245	1.3180140718	0.3266391081
-34.24	1.2982963683	0.2916356858
-34.235	1.2791680568	0.2597670766
-34.23	1.3066344063	0.2822531609
-34.225	1.3512941103	0.3246501631
-34.22	1.3862575404	0.3561352609
-34.215	1.4122418862	0.37664539
-34.21	1.4199758933	0.373737819
-34.205	1.3586919628	0.2951743463
-34.2	1.3944178678	0.3348077521
-34.195	1.450522944	0.4010224512
-34.19	1.450522944	0.4010224512
-34.185	1.4459176639	0.4070539528
-34.18	1.4459176639	0.4070539528
-34.175	1.4226087852	0.3946976342
-34.17	1.4226087852	0.3946976342
-34.165	1.3771090056	0.358478301
-34.16	1.3771090056	0.358478301
-34.155	1.4134693798	0.4097250648
-34.15	1.4134693798	0.4097250648
-34.145	1.4134693798	0.4097250648
-34.14	1.492120096	0.5173553237
-34.135	1.492120096	0.5173553237
-34.13	1.4475065281	0.4674015228
-34.125	1.4475065281	0.4674015228
-34.12	1.4459507018	0.4719451015
-34.115	1.4459507018	0.4719451015
-34.11	1.4188873967	0.4450003572
-34.105	1.4188873967	0.4450003572
-34.1	1.4501863234	0.4931253269
-34.095	1.4501863234	0.4931253269
-34.09	1.4501863234	0.4931253269
-34.085	1.4860100934	0.5528163325
-34.08	1.4860100934	0.5528163325
-34.075	1.5098556878	0.592561275
-34.07	1.5098556878	0.592561275
-34.065	1.5098556878	0.592561275
-34.06	1.4690763136	0.5760218401
-34.055	1.4690763136	0.5760218401
-34.05	1.5177128747	0.6569199411
-34.045	1.5177128747	0.6569199411
-34.04	1.5177128747	0.6569199411
-34.035	1.5408076957	0.7373268108
-34.03	1.5408076957	0.7373268108
-34.025	1.6288542518	0.8781713501
-34.02	1.7025721178	0.9700668841
-34.015	1.7029130425	0.9692828455
-34.01	1.6962935807	0.957344792
-34.005	1.743525632	1.0244502394
-34	1.7392699679	1.0207299012
-33.995	1.6881268241	0.9935583929
-33.99	1.7609538546	1.0505567555
-33.985	1.7839252326	1.1147685951
-33.98	1.7946617502	1.0793823183
-33.975	1.8222632857	1.0629636611
-33.97	1.846309803	1.0566163898
-33.965	1.949512028	1.1069752076
-33.96	1.8793741575	1.0595910598
-33.955	1.7901180152	1.0053805173
-33.95	1.7792409982	0.9729595137
-33.945	1.8268625144	0.9369599017
-33.94	1.8970093811	0.9923273237
-33.935	1.8970093811	0.9923273237
-33.93	1.8352356441	0.980242974
-33.925	1.7993683553	0.9669283253
-33.92	1.8617944441	0.9979455683
-33.915	1.8812991258	1.023185361
-33.91	1.8812991258	1.023185361
-33.905	1.7605534363	0.9671803366
-33.9	1.7505739252	0.9620779883
-33.895	1.7653615522	0.9549088127
-33.89	1.7978229861	0.9528520577
-33.885	1.8863919807	0.9740873775
-33.88	1.9449590852	1.0252739616
-33.875	1.8426385887	0.9951720963
-33.87	1.8426385887	0.9951720963
-33.865	1.9416870841	1.1622458029
-33.86	1.9821718837	1.1918125671
-33.855	1.9821718837	1.1918125671
-33.85	1.8833735005	1.0499980099
-33.845	1.8833735005	1.0499980099
-33.84	1.973409982	1.0765155596
-33.835	1.973409982	1.0765155596
-33.83	1.8235097954	0.9432948797
-33.825	1.8851762573	1.0065701156
-33.82	1.9253770255	1.0303302718
-33.815	1.9253770255	1.0303302718
-33.81	1.8325621297	0.9983395499
-33.805	1.717766945	0.9198891855
-33.8	1.7138600901	0.9483826114
-33.795	1.7196747835	0.9536781513
-33.79	1.8486540982	1.091437587
-33.785	1.871240832	1.1510879928
-33.78	1.7890029867	1.1180151597
-33.775	1.8100914082	1.1464859553
-33.77	1.8660226424	1.1836021727
-33.765	1.9122628002	1.1871956656
-33.76	1.864165073	1.1213749776
-33.755	1.8049955136	1.067381465
-33.75	1.8769156546	1.0952444314
-33.745	1.9902090683	1.1810009706
-33.74	2.0050920335	1.1680281911
-33.735	2.0555121113	1.2068271391
-33.73	2.0767898591	1.1848529574
-33.725	2.0655942906	1.1617443818
-33.72	2.1561939708	1.1683621616
-33.715	2.1904196416	1.1185324107
-33.71	2.1246578329	1.0767348093
-33.705	2.1629252971	1.0810077026
-33.7	2.307951119	1.1365941012
-33.695	2.455974729	1.2346281708
-33.69	2.487963352	1.2796878117
-33.685	2.5164006034	1.3459894074
-33.68	2.5393732597	1.3896591287
-33.675	2.5136788591	1.4150702454
-33.67	2.5448370463	1.4408639134
-33.665	2.5569662687	1.4500909
-33.66	2.529757544	1.4795058323
-33.655	2.5325198686	1.5483791213
-33.65	2.5154341972	1.5615222124
-33.645	2.639652496	1.6563576505
-33.64	2.6219364276	1.633803805
-33.635	2.5901804925	1.5766340809
-33.63	2.5592321687	1.5439442757
-33.625	2.47633245	1.5156184359
-33.62	2.4206057851	1.488254632
-33.615	2.3570634989	1.4963319677
-33.61	2.485201454	1.585373938
-33.605	2.4759752607	1.579669339
-33.6	2.495653261	1.5934313483
-33.595	2.4741830252	1.5487648532
-33.59	2.5399600596	1.5729656668
-33.585	2.4601786654	1.5042254929
-33.58	2.4296792258	1.5051116466
-33.575	2.4668620252	1.5055685135
-33.57	2.5613707315	1.571181691
-33.565	2.5662322975	1.5996340147
-33.56	2.6085508632	1.6132750209
-33.555	2.5794651195	1.5794621148
-33.55	2.5747208087	1.5559880903
-33.545	2.6136379148	1.5569131974
-33.54	2.5520883634	1.5106240589
-33.535	2.4867636261	1.4914364204
-33.53	2.4288626734	1.4381196209
-33.525	2.4010839617	1.4067060384
-33.52	2.5031516584	1.4423346352
-33.515	2.5387485701	1.4079834774
-33.51	2.523804231	1.40602196
-33.505	2.5296413037	1.4154059943
-33.5	2.5056740024	1.4114136975
-33.495	2.4286041026	1.3681689843
-33.49	2.3881176374	1.3633283912
-33.485	2.4083994642	1.4011555058
-33.48	2.4130162996	1.3706711241
-33.475	2.3796001657	1.314250908
-33.47	2.3969027379	1.2979462541
-33.465	2.3472948523	1.294789047
-33.46	2.3113712962	1.3322105772
-33.455	2.287344161	1.3514462836
-33.45	2.3285495638	1.3590543566
-33.445	2.3642630811	1.3610683615
-33.44	2.4154586244	1.3991257183
-33.435	2.4622725967	1.4198579493
-33.43	2.3716220807	1.3365042095
-33.425	2.3702501778	1.3114094269
-33.42	2.2656026642	1.2539509124
-33.415	2.2862496436	1.2614813707
-33.41	2.4443532123	1.3729342389
-33.405	2.4443166536	1.3801377431
-33.4	2.3684753763	1.3287684397
-33.395	2.4124217773	1.325999072
-33.39	2.5231081871	1.3784949564
-33.385	2.4741063395	1.3034595408
-33.38	2.4710687686	1.3182297863
-33.375	2.3830744293	1.3452623522
-33.37	2.4028316538	1.376234132
-33.365	2.4228335357	1.3614952935
-33.36	2.4852178143	1.4020931667
-33.355	2.4960551346	1.3718923998
-33.35	2.4348985136	1.3146607185
-33.345	2.3246573227	1.2738365215
-33.34	2.3307446078	1.3157998387
-33.335	2.3470643436	1.3404695717
-33.33	2.3993942523	1.3255670421
-33.325	2.4416489572	1.3246888899
-33.32	2.413742808	1.2997442382
-33.315	2.4361309094	1.3231584664
-33.31	2.3970696405	1.3293577062
-33.305	2.3722059586	1.3316248288
-33.3	2.3819741445	1.3462273551
-33.295	2.459871084	1.3911822031
-33.29	2.5580972592	1.4305884569
-33.285	2.5284053566	1.3876414005
-33.28	2.532890277	1.3348846067
-33.275	2.4359319439	1.2230272664
-33.27	2.3840792278	1.2075455777
-33.265	2.3280489717	1.1581583624
-33.26	2.3880511818	1.2201547435
-33.255	2.3721234713	1.2743199708
-33.25	2.3654722709	1.3315045484
-33.245	2.301869453	1.2778591376
-33.24	2.3208219493	1.2596014195
-33.235	2.3097415957	1.2222169645
-33.23	2.313761216	1.1712608494
-33.225	2.3524428596	1.1507260031
-33.22	2.3505975092	1.1238544865
-33.215	2.3602067237	1.1571641463
-33.21	2.2305617418	1.0879808916
-33.205	2.1809614813	1.0830636589
-33.2	2.1148655137	1.0764479485
-33.195	2.2225224289	1.1445724569
-33.19	2.2656474305	1.1747449149
-33.185	2.3913121306	1.1623613061
-33.18	2.397311264	1.1193907215
-33.175	2.4393048124	1.1396068032
-33.17	2.3881419017	1.0934656309
-33.165	2.4017030697	1.134171336
-33.16	2.3386135081	1.1440442927
-33.155	2.268159214	1.1045207083
-33.15	2.2510996299	1.1140103739
-33.145	2.2549423498	1.1100339017
-33.14	2.1933068041	1.0599398437
-33.135	2.2712256423	1.0796599523
-33.13	2.317026547	1.0774861852
-33.125	2.317026547	1.0377617264
-33.12	2.2020192051	0.9412063352
-33.115	2.176793944	0.8922370667
-33.11	2.2310417977	0.9333063275
-33.105	2.2073532259	0.9284926769
-33.1	2.1722969306	0.9300768848
-33.095	2.1545724381	0.9637248076
-33.09	2.1678584885	0.9644048102
-33.085	2.140706608	0.9382261611
-33.08	2.1225585971	0.9369360847
-33.075	2.1794341674	0.960274075
-33.07	2.2065499547	0.94791023
-33.065	2.2814114436	0.979217675
-33.06	2.2753388467	0.9746864637
-33.055	2.186116789	0.985975832
-33.05	2.2049652424	1.0135578309
-33.045	2.2044384085	1.0259513852
-33.04	2.3191528205	1.0717617759
-33.035	2.2938490676	1.0403022203
-33.03	2.363401817	1.0725205628
-33.025	2.378114338	1.0885776156
-33.02	2.3799471464	1.0984527844
-33.015	2.2315558441	1.008789705
-33.01	2.1977512846	0.9860770339
-33.005	2.1901992668	0.9772109119
-33	2.1299410406	0.9624489341
-32.995	2.1779230174	0.9752941143
-32.99	2.1088602563	0.9084467212
-32.985	2.1230873165	0.8894174914
-32.98	2.2265521892	0.9512778956
-32.975	2.3207350075	0.9803583981
-32.97	2.328479133	0.9689926144
-32.965	2.3091824909	0.9638510184
-32.96	2.293103103	0.9850649768
-32.955	2.2683984605	1.0089695678
-32.95	2.2706877844	1.0631331376
-32.945	2.2770751926	1.0847986279
-32.94	2.3444265384	1.0899972867
-32.935	2.3865352474	1.0419834625
-32.93	2.405262651	1.0545585657
-32.925	2.4383153697	1.0160993376
-32.92	2.4350544988	0.9815710731
-32.915	2.4373260774	0.9674959616
-32.91	2.3739654094	0.9594192605
-32.905	2.2300958516	0.8905236965
-32.9	2.2344830208	0.9357415842
-32.895	2.2686234458	1.0325359025
-32.89	2.2736565928	1.0373120249
-32.885	2.3482794011	1.0617850086
-32.88	2.3560579112	1.069543978
-32.875	2.308030179	1.0807924206
-32.87	2.2911013718	1.0692267087
-32.865	2.3240880593	1.0871682288
-32.86	2.3530344724	1.1041727057
-32.855	2.3982899434	1.099763872
-32.85	2.4513340838	1.0658698978
-32.845	2.5396485738	1.100213952
-32.84	2.5037368829	1.0843502031
-32.835	2.4118952207	1.0285524151
-32.83	2.3154148645	0.9654957052
-32.825	2.3574950682	1.0389847833
-32.82	2.3867060742	1.0947167575
-32.815	2.4203642435	1.1535252281
-32.81	2.3803208105	1.088335003
-32.805	2.397651515	1.0545966905
-32.8	2.4289957934	1.0263048493
-32.795	2.3813276361	0.9669269588
-32.79	2.3360472477	0.9304597902
-32.785	2.3285589339	0.9549384806
-32.78	2.3325282362	0.9963317653
-32.775	2.4191682954	1.0496196169
-32.77	2.4794391671	1.0665130874
-32.765	2.4933577997	1.0468226549
-32.76	2.4767716892	1.0129375573
-32.755	2.4122305913	1.003069496
-32.75	2.3636197091	0.9950625857
-32.745	2.309563308	0.9850150849
-32.74	2.211044272	0.9506450409
-32.735	2.1602494055	0.9013315144
-32.73	2.2536958916	0.9318794582
-32.725	2.3411951358	0.9632927769
-32.72	2.3351648119	0.9640814875
-32.715	2.292450069	0.9612609291
-32.71	2.3210471906	0.98737814
-32.705	2.2568747244	0.9524092146
-32.7	2.2863844244	0.98985917
-32.695	2.4042857773	1.0470845131
-32.69	2.3714276197	1.0168587993
-32.685	2.3382818524	0.9855014902
-32.68	2.3524509744	1.0005832794
-32.675	2.4081656074	1.0232922933
-32.67	2.350857003	0.9968925742
-32.665	2.3329179287	1.0055539187
-32.66	2.269526659	0.9954899428
-32.655	2.2730759651	1.0392898333
-32.65	2.285486343	1.077220598
-32.645	2.3185011146	1.0934607751
-32.64	2.32661579	1.0861716661
-32.635	2.2876536514	1.0329901485
-32.63	2.343979076	1.0449688863
-32.625	2.2841048936	0.9655928992
-32.62	2.2903998825	0.9329503007
-32.615	2.285208002	0.9151003809
-32.61	2.312859242	0.9145013114
-32.605	2.2893265186	0.8665164141
-32.6	2.2465980703	0.8261301217
-32.595	2.0794943585	0.7109380308
-32.59	2.0729299887	0.7111526361
-32.585	2.1876480053	0.7786188529
-32.58	2.2398502387	0.7850193338
-32.575	2.2558984619	0.7603926501
-32.57	2.2639613478	0.7792568325
-32.565	2.2958321126	0.7752758807
-32.56	2.2625868476	0.7831584908
-32.555	2.2597510641	0.7766739771
-32.55	2.2398438589	0.7766392247
-32.545	2.2217516126	0.7762590608
-32.54	2.1187578573	0.7623720395
-32.535	2.1206300799	0.8004609059
-32.53	2.2074217809	0.8582594568
-32.525	2.3326699565	0.9070689781
-32.52	2.3478669719	0.9000882514
-32.515	2.3660845726	0.9088861079
-32.51	2.4012749461	0.9245823575
-32.505	2.3464309564	0.8800454661
-32.5	2.340281154	0.8988280681
-32.495	2.3328819932	0.909214658
-32.49	2.3114599932	0.9069669852
-32.485	2.2979910152	0.895162694
-32.48	2.3522825469	0.9088682383
-32.475	2.2966196264	0.8891974652
-32.47	2.3282770771	0.9203046707
-32.465	2.2163208841	0.8607037997
-32.46	2.2702643947	0.9044205139
-32.455	2.2790299459	0.9216909339
-32.45	2.2700241752	0.9029296983
-32.445	2.2299025502	0.8531248432
-32.44	2.2805822656	0.8604403531
-32.435	2.2869175283	0.8688077326
-32.43	2.242172536	0.8640370316
-32.425	2.191141319	0.8697559259
-32.42	2.189061418	0.8624063587
-32.415	2.2721639178	0.9057833033
-32.41	2.3101681309	0.9233483357
-32.405	2.3789835914	0.9109333953
-32.4	2.3823439853	0.8832954009
-32.395	2.3215002227	0.8319656115
-32.39	2.2560558919	0.7913682581
-32.385	2.2390521655	0.8232833174
-32.38	2.3527473337	0.9058804886
-32.375	2.3153604573	0.935980497
-32.37	2.3428611434	0.9799896113
-32.365	2.2985949873	0.928616348
-32.36	2.3226614423	0.9153143212
-32.355	2.3411617156	0.8701817626
-32.35	2.3628753909	0.8468953137
-32.345	2.2842571993	0.8260404765
-32.34	2.2318115381	0.8264840591
-32.335	2.2083155278	0.8421282574
-32.33	2.2384092399	0.851809885
-32.325	2.2201228189	0.7860860284
-32.32	2.1442193782	0.664031751
-32.315	2.1891955662	0.6416818854
-32.31	2.0299809867	0.600511646
-32.305	2.0124220534	0.6321953463
-32.3	2.0716581173	0.6646421823
-32.295	2.2575241185	0.7560879745
-32.29	2.2331924771	0.7233864369
-32.285	2.2710189391	0.7418149705
-32.28	2.2423801423	0.7556225969
-32.275	2.2315472399	0.7853877281
-32.27	2.2053455656	0.8149128321
-32.265	2.1244580428	0.7819281454
-32.26	2.1631440154	0.7975741169
-32.255	2.2152963121	0.786591861
-32.25	2.2819264483	0.8059270675
-32.245	2.293223961	0.8158583939
-32.24	2.1573507842	0.7750123676
-32.235	2.110191899	0.7661336421
-32.23	2.0899179612	0.7590067492
-32.225	2.0115765036	0.6732499923
-32.22	1.9414324714	0.6115469402
-32.215	2.0543593872	0.6115469402
-32.21	2.0578532392	0.5843037161
-32.205	1.8948682913	0.4645320318
-32.2	1.8766933459	0.4749573148
-32.195	1.9149893371	0.5195311388
-32.19	1.9553607686	0.5557884504
-32.185	2.0170162824	0.6421436659
-32.18	2.0844308237	0.6833976307
-32.175	2.1180473698	0.6589976503
-32.17	2.1382653147	0.6562487657
-32.165	2.0598952458	0.6356397577
-32.16	2.1273442288	0.7271402878
-32.155	2.0172675269	0.7264593566
-32.15	2.0125073996	0.760998684
-32.145	2.1415067163	0.804730457
-32.14	2.1678068785	0.7990008417
-32.135	2.1547114315	0.8010056489
-32.13	2.1069541844	0.794921653
-32.125	2.0554212183	0.7917765667
-32.12	2.0450703494	0.8324001078
-32.115	2.0462955263	0.8136725636
-32.11	1.9778883286	0.7529368615
-32.105	1.8883977474	0.7129991041
-32.1	1.9482591927	0.7451435161
-32.095	2.0179337527	0.7787100869
-32.09	1.9881893346	0.7337581467
-32.085	1.8783907692	0.6457273314
-32.08	1.8879832331	0.6720763899
-32.075	1.9769978821	0.7584057827
-32.07	1.9729789647	0.7827805493
-32.065	2.0221521509	0.790795275
-32.06	2.0257538263	0.757471319
