""	"output_series_d18O"	"output_series_d13C"
-30.25	2.4022822703	0.5214833883
-30.2	2.4582693665	0.658991596
-30.15	2.3458876774	0.6442666736
-30.1	2.3465376423	0.5219492455
-30.05	2.3360705996	0.6592788082
-30	2.2311635671	0.4497829471
-29.95	2.088614283	0.321604409
-29.9	2.2273207714	0.4328896989
-29.85	1.9286240849	0.1294169535
-29.8	2.1917803594	0.2678999929
-29.75	2.1705936586	0.3153988039
-29.7	2.1923867916	0.4578708488
-29.65	2.3315460735	0.6180521151
-29.6	2.2699497944	0.4268048257
-29.55	2.3132718377	0.3763397518
-29.5	2.3765182228	0.5437785103
-29.45	1.9480045026	0.2009537214
-29.4	1.9994229861	0.234897465
-29.35	2.2261035496	0.165487103
-29.3	2.4792784965	0.3650534275
-29.25	2.4793900986	0.3516851419
-29.2	2.3249614226	0.3196329888
-29.15	2.5361547864	0.4004748164
-29.1	2.3288570195	0.3366755717
-29.05	2.4370205171	0.3180268101
-29	2.3330431705	0.4606909748
-28.95	2.3677853856	0.4352528996
-28.9	2.4535462308	0.3882129068
-28.85	2.3515434726	0.2909709885
-28.8	2.4244992116	0.2764673801
-28.75	2.2353063184	0.2301473423
-28.7	2.3216808026	0.1239022357
-28.65	2.2999087304	0.1923543393
-28.6	2.2727289247	0.1972408216
-28.55	2.1270360859	-0.0449163819
-28.5	2.2646637339	0.0791748468
-28.45	2.5259570665	0.3094448618
-28.4	2.3359558937	0.3393768078
-28.35	2.3317145069	0.3011501395
-28.3	2.5393542463	0.450418837
-28.25	2.2967775088	0.2016081121
-28.2	2.0722393682	0.167030806
-28.15	2.2836479237	0.3226678052
-28.1	2.1786242732	0.1003787891
-28.05	2.0790737078	0.0774366225
-28	2.363158951	0.2493928514
-27.95	2.5199818431	0.3961574697
-27.9	2.3663195155	0.4300631875
-27.85	2.5247921241	0.2713463762
-27.8	2.606844423	0.5292188517
-27.75	2.2146579401	0.2200564607
-27.7	2.6270039654	0.281076757
-27.65	2.5436445708	0.4102754603
-27.6	2.5018958994	0.4464856995
-27.55	2.3286418627	0.5044490561
-27.5	2.5044743463	0.6359532082
-27.45	2.3235287603	0.3114753101
-27.4	2.5450160219	0.4262806106
-27.35	1.9642298535	0.0207615
-27.3	2.6087416933	0.4357236872
-27.25	2.2375199886	0.1870738434
-27.2	2.3115903923	0.2597131144
-27.15	2.4108374881	0.2908218367
-27.1	2.5762028409	0.5044714717
-27.05	2.5495751755	0.3323561199
-27	2.6229251733	0.4789650933
-26.95	2.3680013665	0.5206959754
-26.9	2.6524862352	0.4976319996
-26.85	2.5484994742	0.5180187664
-26.8	2.5749959113	0.6045414472
-26.75	2.5761882409	0.5467716217
-26.7	2.2915222103	0.4673294162
-26.65	2.4354916679	0.5577377856
-26.6	2.5545450462	0.3822935977
-26.55	2.6599648411	0.5090253024
-26.5	2.3928611289	0.3359763404
-26.45	2.4573872248	0.3419559826
-26.4	2.475089552	0.4801290391
-26.35	2.5000724862	0.6621098778
-26.3	2.3335408769	0.6788692063
-26.25	2.3238489158	0.5673819204
-26.2	2.4962526777	0.4741867327
-26.15	2.2573584161	0.3099648764
-26.1	2.4438059646	0.463045114
-26.05	2.1973277461	0.4177428807
-26	2.3050825502	0.5332839256
-25.95	2.4526524948	0.7051674046
-25.9	2.4368491326	0.6991292737
-25.85	2.3820075486	0.7304266964
-25.8	2.2475459606	0.646394327
-25.75	2.4562955635	0.5887963898
-25.7	2.313294681	0.6135214193
-25.65	2.3935574937	0.6018686375
-25.6	2.4239545197	0.7234749447
-25.55	2.4780314203	0.7670820862
-25.5	2.2809163797	0.5752232693
-25.45	2.1567335371	0.4488842189
-25.4	2.2595295977	0.3592753771
-25.35	2.1855043349	0.2506226719
-25.3	2.2844922772	0.4448012361
-25.25	2.2953227192	0.2973519099
-25.2	2.3048942389	0.4936673547
-25.15	2.1579633986	0.3238994983
-25.1	2.1873652929	0.4270688747
-25.05	2.3094456675	0.5029068101
-25	2.2871427715	0.3358885458
-24.95	2.389181276	0.4734141142
-24.9	2.1378937481	0.2505141176
-24.85	2.1133588646	0.2869930921
-24.8	2.2600300356	0.5435864691
-24.75	2.27145579	0.5173324176
-24.7	2.2215132934	0.6268851462
-24.65	2.2862032349	0.6519260181
-24.6	2.0164297694	0.3556037811
-24.55	2.4151980951	0.6189603355
-24.5	2.2818553937	0.5491592885
-24.45	2.3899720665	0.6564948016
-24.4	2.1973883299	0.6903108102
-24.35	2.2433024653	0.7551736664
-24.3	2.19451853	0.7734308771
-24.25	2.1223598152	0.7118760398
-24.2	2.0947052886	0.4492183108
-24.15	2.0208843745	0.542173879
-24.1	2.0896096396	0.4814184646
-24.05	1.9019784399	0.4157625387
-24	1.9704108991	0.4383206809
-23.95	2.0452849099	0.7227951724
-23.9	2.099151279	0.7007112891
-23.85	2.0405814507	0.791974794
-23.8	1.9942458913	0.4936962762
-23.75	1.7516620367	0.3432595735
-23.7	2.0772440194	0.4379468224
-23.65	2.2413927473	0.6965166443
-23.6	2.3789913815	0.8315703767
-23.55	2.3431041455	0.8263722179
-23.5	2.2363348313	0.9323338103
-23.45	2.10494033	0.8921322076
-23.4	2.1277276444	0.8069054557
-23.35	2.2491016432	0.6558704949
-23.3	2.1665927275	0.5281372486
-23.25	2.2214897881	0.6833084415
-23.2	2.4956754663	1.0096287267
-23.15	2.5590795504	0.9937568714
-23.1	2.6713138396	1.0290868588
-23.05	2.7596148124	1.1595950487
-23	2.2494740372	1.0007969467
-22.95	2.4665840529	1.0962325974
-22.9	2.0876101231	0.9026743442
-22.85	2.4996666383	0.9916330021
-22.8	1.9784449972	0.8668625002
-22.75	2.2909737699	1.004401294
-22.7	2.1479911349	0.9753977045
-22.65	2.2914515845	0.9014503737
-22.6	2.3726367362	0.9777547965
-22.55	2.5493208991	1.1763975449
-22.5	2.2385111922	0.9182514535
-22.45	2.4578843964	1.1417482647
-22.4	2.2340006579	1.0183168406
-22.35	2.5059844099	0.959063588
-22.3	2.4113973899	1.1585074094
-22.25	2.4662466845	1.0676753986
-22.2	2.2412397941	1.0882988455
-22.15	2.3107364394	1.1601105148
-22.1	2.180774156	1.0075901571
-22.05	2.2789255598	0.9896284097
-22	2.1782421367	0.8561842859
-21.95	2.2527208763	1.1165355267
-21.9	2.3342576726	1.1513151088
-21.85	2.0637803267	0.984359004
-21.8	2.200511254	1.004998039
-21.75	1.9219682812	0.6741484386
-21.7	2.0813108863	0.664132639
-21.65	1.9877209324	0.4549623921
-21.6	2.2912463219	0.4464643888
-21.55	2.1828192018	0.3958330895
-21.5	2.3114159214	0.5278242894
-21.45	2.4078359172	0.7036781011
-21.4	2.342099147	0.7129133032
-21.35	2.2419974502	0.5835499354
-21.3	1.8812868513	0.5363463344
-21.25	2.3305107694	0.4204855977
-21.2	2.5558931607	0.5850505923
-21.15	2.2878773156	0.4569655435
-21.1	2.3314143999	0.8378726661
-21.05	2.33400613	0.8171994106
-21	2.4142947454	0.7532163524
-20.95	2.2088338405	0.6104601859
-20.9	2.1396671158	0.5587380669
-20.85	2.1598989344	0.5012561093
-20.8	2.0018804152	0.4521440741
-20.75	2.3825039815	0.6294113878
-20.7	2.2607771863	0.7108454676
-20.65	2.4061298917	0.7632764158
-20.6	2.3822176206	0.7688324517
-20.55	2.3116183057	0.795197652
-20.5	2.2802167599	0.7107347371
-20.45	2.0761452837	0.5515478951
-20.4	2.0276081944	0.4365241063
-20.35	2.1350654013	0.6637613908
-20.3	2.0109259744	0.5385141812
-20.25	2.1480212088	0.5657873394
-20.2	2.3624801312	0.6450803222
-20.15	1.9869612532	0.5204602633
-20.1	2.1465196113	0.7131463344
-20.05	2.0325173623	0.4871460657
-20	2.2659218095	0.4607905745
-19.95	2.3023218777	0.5002464552
-19.9	2.5054902289	0.5929029158
-19.85	2.5185545484	0.7856029755
-19.8	2.6410910547	0.7693264812
-19.75	2.0484355969	0.5109181
-19.7	2.2341171408	0.5408060735
-19.65	2.1498565732	0.417125478
-19.6	2.5101359478	0.7656563785
-19.55	2.0843994294	0.4855886242
-19.5	2.6226653285	0.8587930771
-19.45	2.6678091119	0.8071994586
-19.4	2.6708254669	0.8200945613
-19.35	2.5431438742	0.8698836337
-19.3	2.2489428583	0.7842898897
-19.25	2.249240028	0.6389471701
-19.2	2.2524732068	0.665684683
-19.15	2.2583338519	0.708837124
-19.1	2.3577280588	0.7541362375
-19.05	2.421972935	0.6164755934
-19	2.4288067727	0.7940711605
-18.95	2.367921777	0.6990656813
-18.9	2.3961023203	0.7251442459
-18.85	2.3398914893	0.6174372854
-18.8	2.0508344721	0.4734113033
-18.75	2.1933424701	0.4545282963
-18.7	2.3312443856	0.5267080917
-18.65	2.2235019501	0.5414567311
-18.6	2.3761683904	0.625406045
-18.55	2.3739850989	0.6998305404
-18.5	2.3439467026	0.5945223903
-18.45	2.2942576948	0.4451474642
-18.4	2.4827420306	0.5161672117
-18.35	2.3990952992	0.4767578109
-18.3	2.3412872294	0.6724746949
-18.25	2.079405445	0.4760476625
-18.2	2.2506266743	0.5013643297
-18.15	2.3348431585	0.6175515764
-18.1	2.2850426576	0.5518446009
-18.05	1.9983405689	0.3992114597
-18	2.3839067905	0.5429887935
-17.95	2.2147784545	0.5125211921
-17.9	2.4778850602	0.6341879994
-17.85	2.1617837243	0.7119732521
-17.8	2.0734469892	0.539096515
-17.75	2.1288926239	0.5833205094
-17.7	2.0751756508	0.5001910312
-17.65	2.0281933888	0.2599625054
-17.6	2.2971607802	0.5432650933
-17.55	2.2048597773	0.6770409576
-17.5	2.077307204	0.5535583071
-17.45	2.1237398945	0.6504339262
-17.4	2.0189144936	0.4762198586
-17.35	2.3948458289	0.8149045683
-17.3	1.8236028612	0.5251913745
-17.25	2.3263836183	0.8005175959
-17.2	2.151386441	0.7722244325
-17.15	2.2610081979	0.8697170064
-17.1	1.9399668184	0.6665826154
-17.05	2.231840242	0.8653900371
-17	2.2501069511	0.7749224609
-16.95	2.2844018998	0.9284972171
-16.9	1.7006680238	0.6362556093
-16.85	1.8587131902	0.6714320254
-16.8	1.8717546621	0.7201666416
-16.75	1.7629557454	0.6073602775
-16.7	2.0973845654	0.9357559737
-16.65	1.9195452839	0.9876746365
-16.6	1.9024996698	1.2705065649
-16.55	1.7548269251	1.1258471356
-16.5	1.7268050775	1.1099193111
-16.45	1.5928607092	0.9807808846
-16.4	1.8160069523	1.0596287407
-16.35	1.7193484194	1.0726110019
-16.3	2.0371460645	1.0735082947
-16.25	1.9395555155	1.1662569543
-16.2	1.8178520126	1.1941783537
-16.15	2.0225560137	1.3171962146
-16.1	2.0316737105	1.635598534
-16.05	1.9577081515	1.4705639566
-16	1.483157792	1.0709032682
-15.95	2.2216950324	1.5492205191
-15.9	2.1566735678	1.5396710368
-15.85	2.1473096153	1.5400099792
-15.8	2.0863665698	1.4203477207
-15.75	2.1532081348	1.4899137524
-15.7	1.9772536961	1.359795537
-15.65	2.3114775209	1.3567802706
-15.6	1.5828296941	0.9806816941
-15.55	2.1907016914	1.420157871
-15.5	1.8810276299	1.3974094211
-15.45	2.1533523179	1.6126249317
-15.4	2.2886976567	1.5743561935
-15.35	2.30385069	1.6314658619
-15.3	1.9240928351	1.3829030266
-15.25	2.2757136738	1.4165743088
-15.2	1.6220771606	1.0667596345
-15.15	2.1255455907	1.2919035518
-15.1	1.7806438403	1.0407605294
-15.05	1.8902415804	1.1147097842
-15	2.0962828807	1.3623907432
-14.95	1.8720092143	1.2932065762
-14.9	2.1855966168	1.2990935609
-14.85	2.0579788365	1.293041305
-14.8	2.0816679871	1.1837465925
-14.75	1.8528990634	1.3035907035
-14.7	2.1030814772	1.2782695915
-14.65	2.0778243932	1.4226554312
-14.6	2.0593125001	1.4450937396
-14.55	1.9708132375	1.5371170682
-14.5	1.9563124512	1.296648957
-14.45	2.4542560433	1.4455142983
-14.4	2.3237969754	1.4245689231
-14.35	2.0710298558	1.2872559081
-14.3	2.0605386157	1.2516716632
-14.25	2.2687815429	1.2571608426
-14.2	2.2716983431	1.2135767075
-14.15	2.359721768	1.3013799005
-14.1	2.1794609044	1.3379140601
-14.05	2.4972330858	1.3171714563
-14	2.1115668582	1.1080514
-13.95	2.1751553851	1.0787964077
-13.9	1.8658613851	0.992992551
-13.85	2.4420525942	1.0837237353
-13.8	2.5871385046	1.2476786974
-13.75	2.7857024404	1.608227688
-13.7	2.5962099743	1.5763998879
-13.65	2.8109616074	1.5110120194
-13.6	2.6548859993	1.2018393049
-13.55	2.6003329871	1.0211015343
-13.5	2.5139534385	0.8597292237
-13.45	2.7853593865	1.1466066292
-13.4	2.7385700664	0.9749127701
-13.35	2.8811119302	1.0054706856
-13.3	2.8669933824	0.9604568624
-13.25	2.4992087171	0.7501669249
-13.2	2.6667654477	0.9546762437
-13.15	2.5370579903	0.8155947727
-13.1	2.6693307757	0.7316615039
-13.05	2.6871796614	0.752354322
-13	3.1402849725	0.7683512744
-12.95	2.8793179522	0.6927974816
-12.9	3.089515153	0.7495875219
-12.85	2.962833764	0.6567484195
-12.8	2.9018610022	0.6623072358
-12.75	2.9296996194	0.7228306025
-12.7	2.9961718535	0.7501529446
-12.65	2.9231191393	0.6717714399
-12.6	2.8331048984	0.7026240753
-12.55	3.002741025	0.7926461051
-12.5	2.8897536965	0.7966835483
-12.45	3.0287893389	0.5839171166
-12.4	2.906205595	0.5868081373
-12.35	2.8435032119	0.5984129841
-12.3	3.0202544153	0.4027191609
-12.25	2.9657864118	0.5901550737
-12.2	2.8204707888	0.528169804
-12.15	2.9051084514	0.5715818361
-12.1	2.7432679856	0.1869215526
-12.05	2.7797390841	0.2284491671
-12	2.6611825181	0.343410584
-11.95	2.9834010135	0.6610873537
-11.9	3.1200848905	0.5735381162
-11.85	2.8855620695	0.7015578383
-11.8	2.7286943804	0.6061532784
-11.75	2.9655627729	0.5241594595
-11.7	3.0444567311	0.6836329371
-11.65	2.7735168112	0.5878572839
-11.6	2.8297011882	0.9136606502
-11.55	2.9133600628	0.7916850775
-11.5	2.9825701812	0.7629275927
-11.45	2.8483563417	0.6383679758
-11.4	2.8399514688	0.3217490701
-11.35	2.9813404372	0.5190590697
-11.3	2.9108406254	0.3192469362
-11.25	2.9534750966	0.4548537802
-11.2	3.1438384036	0.4414340458
-11.15	2.994474745	0.4106738423
-11.1	3.0875799566	0.4555476938
-11.05	3.0954341164	0.4268264647
-11	2.9409534188	0.5050411415
-10.95	2.7846635842	0.2023107814
-10.9	2.9811945207	0.3449268865
-10.85	2.9851139055	0.2269421596
-10.8	3.0521096138	0.0356203173
-10.75	2.7291130734	-0.5567611906
-10.7	2.5728942836	0.1473095955
-10.65	2.7599325672	0.3043967572
-10.6	2.8672054768	0.3401458473
-10.55	3.0605909148	0.5232867449
-10.5	2.9418116325	0.5427271887
-10.45	2.7917323002	0.6401205468
-10.4	2.914838343	0.7109074289
-10.35	3.1000216458	0.6340380499
-10.3	2.8859771696	0.7448914323
-10.25	2.8893599421	0.7198552808
-10.2	2.8451497228	0.5300854286
-10.15	2.9928802548	0.6224141908
-10.1	3.0712871839	0.6347544788
-10.05	2.8787749177	0.5887777148
-10	2.8361466226	0.5885829897
-9.95	3.1230760622	0.3494865474
-9.9	3.1731560584	-8.05548e-05
-9.85	3.1315131732	0.2879321576
-9.8	2.94998019	0.4274353531
-9.75	3.0667600014	0.2991323485
-9.7	3.196067393	0.3502945989
-9.65	3.005799637	0.3623766519
-9.6	2.7791363731	0.4044728167
-9.55	3.0866693131	0.4353103448
-9.5	3.22571113	0.297689683
-9.45	3.1591294109	0.2619157747
-9.4	2.9726131134	0.4299258434
-9.35	3.1753701524	0.4102059242
-9.3	3.1742241142	0.4060386484
-9.25	3.1341458232	0.5077096678
-9.2	3.1418353372	0.5883861852
-9.15	3.0504413836	0.6070479394
-9.1	3.0522950643	0.5511893661
-9.05	3.198539778	0.3845320051
-9	3.0998515339	0.4724017639
-8.95	3.1503133982	0.7112708367
-8.9	3.3021914953	0.866523453
-8.85	3.2514805487	0.9234413074
-8.8	3.2725794288	0.7263562442
-8.75	3.0944349333	0.7771421416
-8.7	3.279092763	0.6241935329
-8.65	3.2388520509	0.6697780385
-8.6	3.4512942386	0.9249529071
-8.55	3.1902018129	0.7953457315
-8.5	3.1223252202	0.8494081268
-8.45	3.2264231302	0.5805512363
-8.4	3.2316332504	0.6011921139
-8.35	3.3326391513	0.6399984155
-8.3	3.1975126458	0.6401227181
-8.25	3.2009155169	0.7246780402
-8.2	3.1997976617	0.7083788608
-8.15	3.2066544717	0.5187675909
-8.1	3.1877443247	0.530131501
-8.05	3.2403721246	0.4772201063
-8	3.0469037535	0.2548333628
-7.95	3.2809721394	0.4219264194
-7.9	3.2937576871	0.2163479515
-7.85	3.2468826526	0.3354728186
-7.8	3.0783820992	0.6570639626
-7.75	3.2025054642	0.6821208703
-7.7	3.3332480791	0.7216453121
-7.65	3.0799204259	0.6764984771
-7.6	2.9435451278	0.7933415168
-7.55	3.1611020248	0.6154933338
-7.5	3.0746366356	0.3856660435
-7.45	3.0707831302	0.3564340258
-7.4	2.9668664193	0.4693945094
-7.35	3.1093641607	0.3593927842
-7.3	3.1655281542	0.21313798
-7.25	3.04023715	0.2435526365
-7.2	3.0455096331	0.3801905615
-7.15	2.8910019206	0.3663713771
-7.1	3.1837392289	0.265827022
-7.05	3.0511601217	-0.0263670755
-7	3.0294788276	0.0497629691
-6.95	3.1699111125	-0.1592344689
-6.9	3.1719089683	-0.246286596
-6.85	3.1903727069	-0.3046406064
-6.8	3.2630831279	-0.1064914992
-6.75	3.1512944369	-0.166787617
-6.7	3.1692781534	-0.3979533851
-6.65	3.3045018289	-0.3083187258
-6.6	3.2999516286	-0.1556580674
-6.55	3.2966918742	-0.576074387
-6.5	3.3117622934	-0.2244460646
-6.45	3.2645931107	-0.1104030086
-6.4	3.3161514478	-0.2653728021
-6.35	3.2026018969	-0.1881293833
-6.3	3.1249338154	-0.1757427849
-6.25	3.2528963755	0.059280224
-6.2	3.1482201875	-0.2712034206
-6.15	3.2074221907	-0.034610521
-6.1	3.1210128853	-0.1450394429
-6.05	3.1852158783	-0.0508704386
-6	3.2989656887	-0.4029939155
-5.95	3.225065353	-0.2148889137
-5.9	3.1375334691	-0.4526498323
-5.85	3.2393225292	-0.1101274386
-5.8	3.4114227423	-0.181139435
-5.75	3.6132035418	-0.120308906
-5.7	3.318456427	0.0731067125
-5.65	3.1684904662	0.0985053559
-5.6	3.3168042071	0.0343254149
-5.55	3.461254179	-0.0941928638
-5.5	3.2348427447	0.0515991498
-5.45	3.1159333046	-0.2205023837
-5.4	3.0113093131	-0.0334780715
-5.35	3.1462231257	0.0469647836
-5.3	3.279971434	0.1354658342
-5.25	3.0889812774	-0.0462898363
-5.2	3.1714502819	-0.1125359545
-5.15	3.2059556645	-0.1886634847
-5.1	3.2940245735	-0.2659110246
-5.05	3.1414895504	-0.3584970027
-5	3.1369620964	-0.3375224962
-4.95	3.1766735978	-0.3221073492
-4.9	3.4917566527	-0.0793296542
-4.85	3.4116453344	-0.0158710976
-4.8	3.2917790511	-0.0927277333
-4.75	3.1880839867	-0.1737507967
-4.7	3.2626225472	-0.1707687207
-4.65	3.3276422486	-0.2301654082
-4.6	3.2359385503	-0.2097073792
-4.55	3.215686745	-0.0668133817
-4.5	3.2632857826	-0.0423434028
-4.45	3.2693428191	-0.085903335
-4.4	3.198366851	-0.069616145
-4.35	3.1119738101	-0.1457155693
-4.3	3.1920631859	-0.1365964092
-4.25	3.3304187456	-0.1615966112
-4.2	3.176114393	-0.3778472378
-4.15	3.2006497229	-0.2038465602
-4.1	3.313027429	-0.1517448035
-4.05	3.3283228517	-0.1178418184
-4	3.2665735691	-0.1439224748
-3.95	3.1856842336	-0.3256050617
-3.9	3.210967135	-0.1542320009
-3.85	3.3950377903	-0.1679563554
-3.8	3.2544080407	-0.1189536245
-3.75	3.3332321257	-0.1149737563
-3.7	3.2287928795	-0.2589625341
-3.65	3.3050505415	-0.1984965154
-3.6	3.0873874416	-0.0484157557
-3.55	3.3086312492	-0.1468779225
-3.5	3.17804042	-0.1023332442
-3.45	3.2839716811	-0.3477922683
-3.4	3.2980348323	-0.2749726597
-3.35	3.4861608558	-0.2936467821
-3.3	4.0690243002	-0.5435566301
-3.25	3.3388213029	-0.1085542039
-3.2	3.1966734491	0.1041272655
-3.15	3.3098886567	-0.4277194811
-3.1	3.4191494805	-0.3361484332
-3.05	3.712273052	-0.4641350668
-3	3.6926214305	-0.4081371735
-2.95	3.2259792244	-0.2900974837
-2.9	3.5189496559	-0.4331018575
-2.85	3.7431683428	-0.3945013462
-2.8	3.7817711948	-0.5192703723
-2.75	3.4077899519	-0.2464838302
-2.7	3.9518612047	-0.6493450354
-2.65	4.1771322122	-0.693140922
-2.6	3.9598929162	-0.7258222879
-2.55	3.6275254895	-0.3629661479
-2.5	3.8351602211	-0.5220974292
-2.45	3.7733485241	-0.3980159059
-2.4	3.6003157839	-0.3176826737
-2.35	3.4620320235	-0.3683077397
-2.3	3.4297061455	-0.3842844426
-2.25	3.7956655322	-0.5396217057
-2.2	4.116495156	-0.6532386168
-2.15	4.4024523201	-0.9070900583
-2.1	3.5864483684	-0.2752998531
-2.05	3.7798254014	-0.2340299852
-2	4.0972046498	-0.4134817501
-1.95	4.3073479317	-0.8329905498
-1.9	4.0637839845	-0.5270471003
-1.85	4.043715699	-0.346905016
-1.8	4.0571152584	-0.6723027539
-1.75	4.2690350631	-0.622286985
-1.7	4.0490786481	-0.6714853508
-1.65	4.1582908492	-0.3138702466
-1.6	4.064581682	-0.2181006355
-1.55	4.0060406987	-0.3407248023
-1.5	3.5952896361	-0.1249922667
-1.45	3.6881930759	-0.503283615
-1.4	3.7338567862	-0.0486195645
-1.35	3.9476527079	-0.335910903
-1.3	4.2755917724	-0.7362834346
-1.25	4.5029085791	-1.1577736371
-1.2	4.7266332766	-0.8272490045
-1.15	4.2134266437	-0.6173525953
-1.1	4.5056265013	-0.6803499185
-1.05	4.5779100341	-0.6767911071
-1	4.055827495	-0.2189921339
-0.95	3.8969465544	-0.4756140801
-0.9	4.6005197909	-0.7309531802
-0.85	3.9046207087	-0.5207981733
-0.8	4.9878266211	-1.2320814007
-0.75	4.7894632753	-1.1550426731
-0.7	3.987148266	-0.3312391888
-0.65	5.0185266743	-1.0177339182
-0.6	4.3237721241	-0.3057634157
-0.55	4.5114697031	-0.4519119158
-0.5	4.3130722901	-0.0759883716
-0.45	4.7039465607	-0.588687667
-0.4	4.0739581284	-0.276911928
-0.35	4.7816925683	-0.9728511005
-0.3	4.6396865781	-0.7055090403
-0.25	4.6190699272	-0.7460375706
-0.2	3.9346541335	-0.3601290134
-0.15	4.9896217299	-1.042646718
-0.1	4.268210238	-0.2754827814
-0.05	4.7135570876	-0.4257867478
0	3.6405242636	-0.1011170158
