""	"output_series_d18O"	"output_series_d13C"
-53.406	-0.2509531223	0.1598723213
-53.405	-0.2057935562	0.2238618937
-53.404	-0.207860412	0.2236245874
-53.403	-0.207860412	0.2236245874
-53.402	-0.207860412	0.2236245874
-53.401	-0.2707774591	0.1492810412
-53.4	-0.2264645337	0.2124919285
-53.399	-0.2264645337	0.2124919285
-53.398	-0.224437959	0.2240519959
-53.397	-0.224437959	0.2240519959
-53.396	-0.2583115735	0.1892471241
-53.395	-0.2583115735	0.1892471241
-53.394	-0.2782092737	0.1713351085
-53.393	-0.2782092737	0.1713351085
-53.392	-0.2906121533	0.1650145622
-53.391	-0.3038042968	0.1520444319
-53.39	-0.3038042968	0.1520444319
-53.389	-0.3470552514	0.1050342049
-53.388	-0.353458872	0.1021930328
-53.387	-0.353458872	0.1021930328
-53.386	-0.3806187452	0.0784332611
-53.385	-0.3969169831	0.0610903749
-53.384	-0.428370125	0.0233218994
-53.383	-0.49354612	-0.0591586588
-53.382	-0.49354612	-0.0591586588
-53.381	-0.4285983634	0.0321876587
-53.38	-0.3769507861	0.1027059299
-53.379	-0.3570859721	0.1311537185
-53.378	-0.3707625006	0.1130854708
-53.377	-0.4115103624	0.0594152097
-53.376	-0.4572326478	-0.0008041795
-53.375	-0.4528461326	0.0054132367
-53.374	-0.4734167257	-0.0213390129
-53.373	-0.4811246967	-0.0298254675
-53.372	-0.4811246967	-0.0298254675
-53.371	-0.4656226545	-0.0040646309
-53.37	-0.4492362519	0.0207793112
-53.369	-0.4333303645	0.0441310311
-53.368	-0.4040076904	0.0854476609
-53.367	-0.4147017168	0.0731521488
-53.366	-0.4147017168	0.0731521488
-53.365	-0.3697193282	0.135914268
-53.364	-0.3638964583	0.1454055123
-53.363	-0.3534004014	0.1596345215
-53.362	-0.3534004014	0.1596345215
-53.361	-0.34497022	0.1718042236
-53.36	-0.3806345375	0.1236397851
-53.359	-0.3806345375	0.1236397851
-53.358	-0.4253781684	0.060534604
-53.357	-0.4253781684	0.060534604
-53.356	-0.4305271985	0.0522093301
-53.355	-0.4713750411	-0.0022988533
-53.354	-0.5202407841	-0.0694036443
-53.353	-0.4825250825	-0.0224489533
-53.352	-0.4825250825	-0.0224489533
-53.351	-0.4617602455	-0.0005774404
-53.35	-0.4617602455	-0.0005774404
-53.349	-0.4617602455	-0.0005774404
-53.348	-0.4456013088	0.0108481674
-53.347	-0.4456013088	0.0108481674
-53.346	-0.4456013088	0.0108481674
-53.345	-0.439171169	0.0067627311
-53.344	-0.439171169	0.0067627311
-53.343	-0.439171169	0.0067627311
-53.342	-0.4440585646	-0.0147018512
-53.341	-0.4440585646	-0.0147018512
-53.34	-0.3983408184	0.0323443462
-53.339	-0.4183421505	-0.0013108086
-53.338	-0.4183421505	-0.0013108086
-53.337	-0.4183421505	-0.0013108086
-53.336	-0.4487221261	-0.061369978
-53.335	-0.4516098784	-0.0695046425
-53.334	-0.4516098784	-0.0695046425
-53.333	-0.4675915295	-0.0977356058
-53.332	-0.4675915295	-0.0977356058
-53.331	-0.4675915295	-0.0977356058
-53.33	-0.553032142	-0.2215662271
-53.329	-0.4964933275	-0.1486775497
-53.328	-0.4964933275	-0.1486775497
-53.327	-0.4441884439	-0.0837190295
-53.326	-0.4441884439	-0.0837190295
-53.325	-0.4441884439	-0.0837190295
-53.324	-0.4441884439	-0.0837190295
-53.323	-0.4443020488	-0.0912300968
-53.322	-0.4443020488	-0.0912300968
-53.321	-0.4443020488	-0.0912300968
-53.32	-0.460323636	-0.1153860067
-53.319	-0.460323636	-0.1153860067
-53.318	-0.3892262588	-0.0262801875
-53.317	-0.3917323478	-0.032074036
-53.316	-0.3917323478	-0.032074036
-53.315	-0.3917323478	-0.032074036
-53.314	-0.4688548748	-0.1404998185
-53.313	-0.4688548748	-0.1404998185
-53.312	-0.4468295416	-0.1165781435
-53.311	-0.4580399113	-0.1339483762
-53.31	-0.4580399113	-0.1339483762
-53.309	-0.4580399113	-0.1339483762
-53.308	-0.577184246	-0.2990539324
-53.307	-0.577184246	-0.2990539324
-53.306	-0.4708877272	-0.1571868031
-53.305	-0.4666405634	-0.1516441372
-53.304	-0.4666405634	-0.1516441372
-53.303	-0.4666405634	-0.1516441372
-53.302	-0.597579709	-0.3271267217
-53.301	-0.597579709	-0.3271267217
-53.3	-0.4814225763	-0.1727763718
-53.299	-0.4775366265	-0.1677510747
-53.298	-0.4775366265	-0.1677510747
-53.297	-0.4775366265	-0.1677510747
-53.296	-0.4775366265	-0.1677510747
-53.295	-0.6176579974	-0.3558685269
-53.294	-0.5682849327	-0.2918639619
-53.293	-0.5682849327	-0.2918639619
-53.292	-0.5575911588	-0.2809796111
-53.291	-0.5575911588	-0.2809796111
-53.29	-0.5575911588	-0.2809796111
-53.289	-0.5507234193	-0.2754150578
-53.288	-0.5507234193	-0.2754150578
-53.287	-0.5507234193	-0.2754150578
-53.286	-0.5544409069	-0.2842513091
-53.285	-0.5544409069	-0.2842513091
-53.284	-0.5544409069	-0.2842513091
-53.283	-0.5798760959	-0.320454374
-53.282	-0.5798760959	-0.320454374
-53.281	-0.5360861009	-0.2636177413
-53.28	-0.5360861009	-0.2636177413
-53.279	-0.5360861009	-0.2636177413
-53.278	-0.5360861009	-0.2636177413
-53.277	-0.5487310821	-0.281857765
-53.276	-0.5487310821	-0.281857765
-53.275	-0.5487310821	-0.281857765
-53.274	-0.5800876838	-0.3242358778
-53.273	-0.5800876838	-0.3242358778
-53.272	-0.5800876838	-0.3242358778
-53.271	-0.6160899565	-0.3720522805
-53.27	-0.6160899565	-0.3720522805
-53.269	-0.6160899565	-0.3720522805
-53.268	-0.7116813719	-0.5039270722
-53.267	-0.7116813719	-0.5039270722
-53.266	-0.7116813719	-0.5039270722
-53.265	-0.6621960655	-0.44658073
-53.264	-0.6621960655	-0.44658073
-53.263	-0.6621960655	-0.44658073
-53.262	-0.7256705333	-0.5359842084
-53.261	-0.7256705333	-0.5359842084
-53.26	-0.7256705333	-0.5359842084
-53.259	-0.6871881999	-0.4926456716
-53.258	-0.6871881999	-0.4926456716
-53.257	-0.6871881999	-0.4926456716
-53.256	-0.7089877767	-0.5233707468
-53.255	-0.6416542962	-0.4329518456
-53.254	-0.6416542962	-0.4329518456
-53.253	-0.6416542962	-0.4329518456
-53.252	-0.5432869301	-0.2993006673
-53.251	-0.5432869301	-0.2993006673
-53.25	-0.5306729482	-0.2839418934
-53.249	-0.5338351082	-0.2876678287
-53.248	-0.5338351082	-0.2876678287
-53.247	-0.5338351082	-0.2876678287
-53.246	-0.3643597144	-0.0638484585
-53.245	-0.3643597144	-0.0638484585
-53.244	-0.3643597144	-0.0638484585
-53.243	-0.3643597144	-0.0638484585
-53.242	-0.3643597144	-0.0638484585
-53.241	-0.3030287039	0.0107379006
-53.24	-0.3302658156	-0.0273124141
-53.239	-0.3302658156	-0.0273124141
-53.238	-0.3302658156	-0.0273124141
-53.237	-0.4886343642	-0.2430859007
-53.236	-0.4886343642	-0.2430859007
-53.235	-0.4886343642	-0.2430859007
-53.234	-0.6057647901	-0.4084434316
-53.233	-0.6057647901	-0.4084434316
-53.232	-0.5241298436	-0.3071463321
-53.231	-0.5241298436	-0.3071463321
-53.23	-0.5301183455	-0.3225911704
-53.229	-0.5301183455	-0.3225911704
-53.228	-0.5301183455	-0.3225911704
-53.227	-0.5317956712	-0.3392019603
-53.226	-0.5317956712	-0.3392019603
-53.225	-0.5317956712	-0.3392019603
-53.224	-0.5317956712	-0.3392019603
-53.223	-0.5381637557	-0.363452964
-53.222	-0.5381637557	-0.363452964
-53.221	-0.5381637557	-0.363452964
-53.22	-0.4581235164	-0.2708842188
-53.219	-0.4581235164	-0.2708842188
-53.218	-0.4581235164	-0.2708842188
-53.217	-0.4581235164	-0.2708842188
-53.216	-0.4023606268	-0.2087997598
-53.215	-0.4023606268	-0.2087997598
-53.214	-0.4093794791	-0.2220479183
-53.213	-0.414957932	-0.2308634482
-53.212	-0.4534763484	-0.2834152691
-53.211	-0.4534763484	-0.2834152691
-53.21	-0.3918760404	-0.2050006568
-53.209	-0.3762845312	-0.1861023569
-53.208	-0.3585488738	-0.1639915325
-53.207	-0.3585488738	-0.1639915325
-53.206	-0.3585488738	-0.1639915325
-53.205	-0.3085815734	-0.1019252534
-53.204	-0.3085815734	-0.1019252534
-53.203	-0.3085815734	-0.1019252534
-53.202	-0.3283329769	-0.1324753076
-53.201	-0.3666676952	-0.1852956328
-53.2	-0.3666676952	-0.1852956328
-53.199	-0.3666676952	-0.1852956328
-53.198	-0.3666676952	-0.1852956328
-53.197	-0.3840640939	-0.208628478
-53.196	-0.3840640939	-0.208628478
-53.195	-0.3840640939	-0.208628478
-53.194	-0.3833120633	-0.2064120907
-53.193	-0.3833120633	-0.2064120907
-53.192	-0.3833120633	-0.2064120907
-53.191	-0.3833120633	-0.2064120907
-53.19	-0.4363871535	-0.2756547219
-53.189	-0.4363871535	-0.2756547219
-53.188	-0.4363871535	-0.2756547219
-53.187	-0.4420095367	-0.2806739296
-53.186	-0.4420095367	-0.2806739296
-53.185	-0.4420095367	-0.2806739296
-53.184	-0.4420095367	-0.2806739296
-53.183	-0.4138511215	-0.2406305991
-53.182	-0.4138511215	-0.2406305991
-53.181	-0.4138511215	-0.2406305991
-53.18	-0.3556711323	-0.1580327414
-53.179	-0.3556711323	-0.1580327414
-53.178	-0.3556711323	-0.1580327414
-53.177	-0.3556711323	-0.1580327414
-53.176	-0.2990404889	-0.0736045748
-53.175	-0.2990404889	-0.0736045748
-53.174	-0.3303081862	-0.116198509
-53.173	-0.3303081862	-0.116198509
-53.172	-0.4131502278	-0.2279332183
-53.171	-0.4131502278	-0.2279332183
-53.17	-0.4131502278	-0.2279332183
-53.169	-0.4131502278	-0.2279332183
-53.168	-0.4131502278	-0.2279332183
-53.167	-0.4131502278	-0.2279332183
-53.166	-0.4131502278	-0.2279332183
-53.165	-0.4131502278	-0.2279332183
-53.164	-0.4131502278	-0.2279332183
-53.163	-0.4131502278	-0.2279332183
-53.162	-0.3778666167	-0.1743325756
-53.161	-0.3778666167	-0.1743325756
-53.16	-0.3778666167	-0.1743325756
-53.159	-0.3778666167	-0.1743325756
-53.158	-0.344262912	-0.1282506873
-53.157	-0.344262912	-0.1282506873
-53.156	-0.344262912	-0.1282506873
-53.155	-0.3427167554	-0.1248014639
-53.154	-0.3427167554	-0.1248014639
-53.153	-0.3427167554	-0.1248014639
-53.152	-0.3427167554	-0.1248014639
-53.151	-0.3571964171	-0.1431541171
-53.15	-0.3571964171	-0.1431541171
-53.149	-0.391375376	-0.1894040421
-53.148	-0.391375376	-0.1894040421
-53.147	-0.4109197801	-0.2150778466
-53.146	-0.4109197801	-0.2150778466
-53.145	-0.4109197801	-0.2150778466
-53.144	-0.3808474397	-0.171708571
-53.143	-0.3808474397	-0.171708571
-53.142	-0.3808474397	-0.171708571
-53.141	-0.3808474397	-0.171708571
-53.14	-0.3438025819	-0.114839471
-53.139	-0.3438025819	-0.114839471
-53.138	-0.316791721	-0.0761412388
-53.137	-0.3177703602	-0.0766534604
-53.136	-0.3177703602	-0.0766534604
-53.135	-0.3177703602	-0.0766534604
-53.134	-0.2830208311	-0.0255571598
-53.133	-0.2830208311	-0.0255571598
-53.132	-0.2830208311	-0.0255571598
-53.131	-0.2830208311	-0.0255571598
-53.13	-0.2481534384	0.02777481
-53.129	-0.2481534384	0.02777481
-53.128	-0.2481534384	0.02777481
-53.127	-0.3171215915	-0.0599567873
-53.126	-0.3005139956	-0.0361032076
-53.125	-0.3005139956	-0.0361032076
-53.124	-0.308092145	-0.0418369634
-53.123	-0.308092145	-0.0418369634
-53.122	-0.308092145	-0.0418369634
-53.121	-0.308092145	-0.0418369634
-53.12	-0.3677415403	-0.1101417348
-53.119	-0.3677415403	-0.1101417348
-53.118	-0.3677415403	-0.1101417348
-53.117	-0.3980559635	-0.1409359968
-53.116	-0.380630816	-0.1145386903
-53.115	-0.380630816	-0.1145386903
-53.114	-0.3919904131	-0.124966471
-53.113	-0.3710254478	-0.0951446375
-53.112	-0.3710254478	-0.0951446375
-53.111	-0.3710254478	-0.0951446375
-53.11	-0.454309137	-0.2021753951
-53.109	-0.454309137	-0.2021753951
-53.108	-0.454309137	-0.2021753951
-53.107	-0.5051505039	-0.2639338072
-53.106	-0.5051505039	-0.2639338072
-53.105	-0.5051505039	-0.2639338072
-53.104	-0.4951297488	-0.242351723
-53.103	-0.4997589139	-0.2462947262
-53.102	-0.4997589139	-0.2462947262
-53.101	-0.4997589139	-0.2462947262
-53.1	-0.481944687	-0.21239322
-53.099	-0.481944687	-0.21239322
-53.098	-0.481944687	-0.21239322
-53.097	-0.4469310649	-0.1563733259
-53.096	-0.4469310649	-0.1563733259
-53.095	-0.4469310649	-0.1563733259
-53.094	-0.4469310649	-0.1563733259
-53.093	-0.4533566961	-0.1536709857
-53.092	-0.4533566961	-0.1536709857
-53.091	-0.4533566961	-0.1536709857
-53.09	-0.4515746671	-0.1438225014
-53.089	-0.4515746671	-0.1438225014
-53.088	-0.4515746671	-0.1438225014
-53.087	-0.4162773531	-0.0896196422
-53.086	-0.4162773531	-0.0896196422
-53.085	-0.4162773531	-0.0896196422
-53.084	-0.4162773531	-0.0896196422
-53.083	-0.3958151398	-0.0524781941
-53.082	-0.3958151398	-0.0524781941
-53.081	-0.3958151398	-0.0524781941
-53.08	-0.3764609789	-0.0210130728
-53.079	-0.3764609789	-0.0210130728
-53.078	-0.3764609789	-0.0210130728
-53.077	-0.3966805602	-0.0425224172
-53.076	-0.3966805602	-0.0425224172
-53.075	-0.3966805602	-0.0425224172
-53.074	-0.4223084692	-0.0713475612
-53.073	-0.4179126579	-0.063006801
-53.072	-0.4179126579	-0.063006801
-53.071	-0.4179126579	-0.063006801
-53.07	-0.4652596116	-0.1221220269
-53.069	-0.4652596116	-0.1221220269
-53.068	-0.4652596116	-0.1221220269
-53.067	-0.5113005072	-0.179821471
-53.066	-0.5113005072	-0.179821471
-53.065	-0.5113005072	-0.179821471
-53.064	-0.5438280653	-0.2157853331
-53.063	-0.5483560301	-0.2188457351
-53.062	-0.5483560301	-0.2188457351
-53.061	-0.5874936394	-0.2670735623
-53.06	-0.5874936394	-0.2670735623
-53.059	-0.5538860257	-0.2152447325
-53.058	-0.5538860257	-0.2152447325
-53.057	-0.50126726	-0.1410176726
-53.056	-0.50126726	-0.1410176726
-53.055	-0.471931256	-0.099496422
-53.054	-0.471931256	-0.099496422
-53.053	-0.4534282909	-0.0734232006
-53.052	-0.4534282909	-0.0734232006
-53.051	-0.4591944364	-0.0825610796
-53.05	-0.4591944364	-0.0825610796
-53.049	-0.481675303	-0.1158566805
-53.048	-0.481675303	-0.1158566805
-53.047	-0.5139637939	-0.1643616846
-53.046	-0.5139637939	-0.1643616846
-53.045	-0.5169868528	-0.1732508739
-53.044	-0.5169868528	-0.1732508739
-53.043	-0.511865264	-0.1702246118
-53.042	-0.511865264	-0.1702246118
-53.041	-0.5123612574	-0.1771212701
-53.04	-0.5491395771	-0.2294551534
-53.039	-0.5523233356	-0.2368552138
-53.038	-0.5523233356	-0.2368552138
-53.037	-0.5123322163	-0.1900842617
-53.036	-0.4994664018	-0.1750951674
-53.035	-0.4994664018	-0.1750951674
-53.034	-0.4553932558	-0.1209335914
-53.033	-0.4612587006	-0.1305629195
-53.032	-0.4612587006	-0.1305629195
-53.031	-0.466912986	-0.1424723224
-53.03	-0.4697375031	-0.1478616689
-53.029	-0.4867532363	-0.1724691492
-53.028	-0.4867532363	-0.1724691492
-53.027	-0.4867532363	-0.1724691492
-53.026	-0.4686351289	-0.1514459628
-53.025	-0.4686351289	-0.1514459628
-53.024	-0.4686351289	-0.1514459628
-53.023	-0.4469868208	-0.1285813939
-53.022	-0.4469868208	-0.1285813939
-53.021	-0.4599109136	-0.1500898607
-53.02	-0.4476895416	-0.1344306827
-53.019	-0.4476895416	-0.1344306827
-53.018	-0.4476895416	-0.1344306827
-53.017	-0.4476895416	-0.1344306827
-53.016	-0.4663919814	-0.1633124241
-53.015	-0.4609477602	-0.1578162787
-53.014	-0.4609477602	-0.1578162787
-53.013	-0.441909897	-0.1307869
-53.012	-0.441909897	-0.1307869
-53.011	-0.441909897	-0.1307869
-53.01	-0.4729966176	-0.1695623408
-53.009	-0.4729966176	-0.1695623408
-53.008	-0.4729966176	-0.1695623408
-53.007	-0.4729966176	-0.1695623408
-53.006	-0.4487566488	-0.130582065
-53.005	-0.4487566488	-0.130582065
-53.004	-0.4330846792	-0.1081261997
-53.003	-0.4111907876	-0.0770393771
-53.002	-0.4111907876	-0.0770393771
-53.001	-0.4111907876	-0.0770393771
-53	-0.4111907876	-0.0770393771
-52.999	-0.37077809	-0.0209968411
-52.998	-0.37077809	-0.0209968411
-52.997	-0.37077809	-0.0209968411
-52.996	-0.3625068004	-0.0077096144
-52.995	-0.3625068004	-0.0077096144
-52.994	-0.3374805547	0.0252325707
-52.993	-0.3299204106	0.0355338362
-52.992	-0.3299204106	0.0355338362
-52.991	-0.3299204106	0.0355338362
-52.99	-0.3299204106	0.0355338362
-52.989	-0.3597266805	-0.0034713799
-52.988	-0.3705277518	-0.0189977557
-52.987	-0.3705277518	-0.0189977557
-52.986	-0.3850224086	-0.0389576319
-52.985	-0.3850224086	-0.0389576319
-52.984	-0.3850224086	-0.0389576319
-52.983	-0.3252867909	0.0372819059
-52.982	-0.3252867909	0.0372819059
-52.981	-0.3252867909	0.0372819059
-52.98	-0.3252867909	0.0372819059
-52.979	-0.3758701656	-0.0350374685
-52.978	-0.3681348751	-0.0268828397
-52.977	-0.3681348751	-0.0268828397
-52.976	-0.3685078115	-0.0310659156
-52.975	-0.3685078115	-0.0310659156
-52.974	-0.3685078115	-0.0310659156
-52.973	-0.359423561	-0.024773626
-52.972	-0.359423561	-0.024773626
-52.971	-0.359423561	-0.024773626
-52.97	-0.359423561	-0.024773626
-52.969	-0.3330260507	0.0067425322
-52.968	-0.3330260507	0.0067425322
-52.967	-0.3330260507	0.0067425322
-52.966	-0.3228509509	0.0180938142
-52.965	-0.3228509509	0.0180938142
-52.964	-0.3228509509	0.0180938142
-52.963	-0.3608402491	-0.0331972573
-52.962	-0.3608402491	-0.0331972573
-52.961	-0.3608402491	-0.0331972573
-52.96	-0.3608402491	-0.0331972573
-52.959	-0.4183034426	-0.1091705852
-52.958	-0.4183034426	-0.1091705852
-52.957	-0.4183034426	-0.1091705852
-52.956	-0.4724570404	-0.1805100427
-52.955	-0.4724570404	-0.1805100427
-52.954	-0.4724570404	-0.1805100427
-52.953	-0.5046444006	-0.2268577726
-52.952	-0.5046444006	-0.2268577726
-52.951	-0.5046444006	-0.2268577726
-52.95	-0.5046444006	-0.2268577726
-52.949	-0.5415421074	-0.2790765981
-52.948	-0.5415421074	-0.2790765981
-52.947	-0.5415421074	-0.2790765981
-52.946	-0.5451319105	-0.2842234473
-52.945	-0.5451319105	-0.2842234473
-52.944	-0.5451319105	-0.2842234473
-52.943	-0.5451319105	-0.2842234473
-52.942	-0.5427615473	-0.2805134388
-52.941	-0.5427615473	-0.2805134388
-52.94	-0.5427615473	-0.2805134388
-52.939	-0.5427615473	-0.2805134388
-52.938	-0.5194193933	-0.244387527
-52.937	-0.5194193933	-0.244387527
-52.936	-0.5194193933	-0.244387527
-52.935	-0.5194193933	-0.244387527
-52.934	-0.5194193933	-0.244387527
-52.933	-0.4506842958	-0.1481592601
-52.932	-0.4506842958	-0.1481592601
-52.931	-0.4506842958	-0.1481592601
-52.93	-0.4506842958	-0.1481592601
-52.929	-0.4107782306	-0.0918895768
-52.928	-0.4107782306	-0.0918895768
-52.927	-0.4107782306	-0.0918895768
-52.926	-0.4107782306	-0.0918895768
-52.925	-0.3692307678	-0.0324643257
-52.924	-0.3692307678	-0.0324643257
-52.923	-0.3692307678	-0.0324643257
-52.922	-0.3692307678	-0.0324643257
-52.921	-0.3468584952	0.0026237488
-52.92	-0.3468584952	0.0026237488
-52.919	-0.3468584952	0.0026237488
-52.918	-0.3468584952	0.0026237488
-52.917	-0.3483609586	0.0065528305
-52.916	-0.3483609586	0.0065528305
-52.915	-0.3483609586	0.0065528305
-52.914	-0.3483609586	0.0065528305
-52.913	-0.3483609586	0.0065528305
-52.912	-0.3971643304	-0.0479903181
-52.911	-0.3971643304	-0.0479903181
-52.91	-0.3971643304	-0.0479903181
-52.909	-0.3344766618	0.042582904
-52.908	-0.3403129646	0.037592265
-52.907	-0.3403129646	0.037592265
-52.906	-0.3403129646	0.037592265
-52.905	-0.3403129646	0.037592265
-52.904	-0.4827530918	-0.1395487628
-52.903	-0.4859228013	-0.1407364477
-52.902	-0.4791978716	-0.1294993703
-52.901	-0.4938780494	-0.1472775923
-52.9	-0.4942158952	-0.1470114981
-52.899	-0.5095894669	-0.1666527497
-52.898	-0.5458414236	-0.2142210252
-52.897	-0.5338902213	-0.1993516729
-52.896	-0.5280053604	-0.1929065013
-52.895	-0.5623552929	-0.2399154
-52.894	-0.5903591186	-0.278275537
-52.893	-0.602570313	-0.2963960138
-52.892	-0.6112378744	-0.3098948956
-52.891	-0.62090984	-0.3246713645
-52.89	-0.6464111748	-0.3600395592
-52.889	-0.6721218	-0.3956725081
-52.888	-0.7070029832	-0.4435633361
-52.887	-0.7439136761	-0.4947845196
-52.886	-0.809650665	-0.5844905412
-52.885	-0.7472657582	-0.5078050837
-52.884	-0.7237911294	-0.4825387661
-52.883	-0.6997830671	-0.4575701763
-52.882	-0.6578725912	-0.4086383915
-52.881	-0.6263713559	-0.3730650276
-52.88	-0.5999149275	-0.344120758
-52.879	-0.5836081075	-0.3291140576
-52.878	-0.5698101392	-0.3172372942
-52.877	-0.5520852761	-0.3002256419
-52.876	-0.5370167075	-0.2865876473
-52.875	-0.5168546247	-0.2658129716
-52.874	-0.4908304182	-0.2375725812
-52.873	-0.4770961644	-0.2245869101
-52.872	-0.4770961644	-0.2245869101
-52.871	-0.4600288694	-0.2118697984
-52.87	-0.4521110978	-0.2064712603
-52.869	-0.4521110978	-0.2064712603
-52.868	-0.4367279583	-0.1951864527
-52.867	-0.4283745927	-0.1885085962
-52.866	-0.4278434127	-0.1924914896
-52.865	-0.4460539983	-0.2219409448
-52.864	-0.4464307553	-0.2283166727
-52.863	-0.4635713943	-0.2568997992
-52.862	-0.4630413735	-0.2619466119
-52.861	-0.4778511039	-0.2867779958
-52.86	-0.5207989966	-0.3496506969
-52.859	-0.5467806957	-0.3890734816
-52.858	-0.5727340594	-0.4292428884
-52.857	-0.5987784087	-0.4692276748
-52.856	-0.64796722	-0.5401371507
-52.855	-0.6826988777	-0.59060394
-52.854	-0.7404723627	-0.671726035
-52.853	-0.8149962112	-0.7750736216
-52.852	-0.8149962112	-0.7750736216
-52.851	-0.7835768073	-0.7441476234
-52.85	-0.7337272407	-0.6834679986
-52.849	-0.7135807471	-0.6628209591
-52.848	-0.6518708981	-0.5888199468
-52.847	-0.6983946608	-0.6590695119
-52.846	-0.7059641617	-0.6771689012
-52.845	-0.8093916639	-0.8230416112
-52.844	-0.8267938556	-0.8528436703
-52.843	-0.795146188	-0.8173528942
-52.842	-0.7359954932	-0.7444112611
-52.841	-0.7158606479	-0.7235628099
-52.84	-0.6825557614	-0.6840333323
-52.839	-0.6651778467	-0.6655490063
-52.838	-0.6532633587	-0.6532927953
-52.837	-0.5987523606	-0.582876654
-52.836	-0.5788751066	-0.5575920191
-52.835	-0.56226676	-0.535311156
-52.834	-0.5306411562	-0.4922185024
-52.833	-0.5195887494	-0.4752075743
-52.832	-0.5009236738	-0.4468798763
-52.831	-0.4831983897	-0.4195699019
-52.83	-0.4620037181	-0.3871798391
-52.829	-0.4894876506	-0.4202683456
-52.828	-0.5008553685	-0.4305885072
-52.827	-0.4611090555	-0.3747298495
-52.826	-0.4271563857	-0.3266386346
-52.825	-0.4203975512	-0.3160970476
-52.824	-0.406694559	-0.2967369362
-52.823	-0.406694559	-0.2967369362
-52.822	-0.406694559	-0.2967369362
-52.821	-0.406694559	-0.2967369362
-52.82	-0.3642678216	-0.2323287284
-52.819	-0.3642678216	-0.2323287284
-52.818	-0.3642678216	-0.2323287284
-52.817	-0.3051585164	-0.149701749
-52.816	-0.2863288885	-0.1229573099
-52.815	-0.2863288885	-0.1229573099
-52.814	-0.2863288885	-0.1229573099
-52.813	-0.2863288885	-0.1229573099
-52.812	-0.3373601325	-0.1839342021
-52.811	-0.3373601325	-0.1839342021
-52.81	-0.3466017451	-0.1931121863
-52.809	-0.3466017451	-0.1931121863
-52.808	-0.3480927103	-0.190808722
-52.807	-0.3480927103	-0.190808722
-52.806	-0.3480927103	-0.190808722
-52.805	-0.3480927103	-0.190808722
-52.804	-0.3351306606	-0.1643396643
-52.803	-0.3284087622	-0.1539946876
-52.802	-0.3284087622	-0.1539946876
-52.801	-0.3284087622	-0.1539946876
-52.8	-0.3038108	-0.1179972273
-52.799	-0.3038108	-0.1179972273
-52.798	-0.3038108	-0.1179972273
-52.797	-0.3038108	-0.1179972273
-52.796	-0.3177928072	-0.1306900248
-52.795	-0.3305982855	-0.1471157899
-52.794	-0.3305982855	-0.1471157899
-52.793	-0.3305982855	-0.1471157899
-52.792	-0.3345838895	-0.1505824133
-52.791	-0.3345838895	-0.1505824133
-52.79	-0.3345838895	-0.1505824133
-52.789	-0.3345838895	-0.1505824133
-52.788	-0.3561794963	-0.1776106781
-52.787	-0.3561794963	-0.1776106781
-52.786	-0.3561794963	-0.1776106781
-52.785	-0.3561794963	-0.1776106781
-52.784	-0.332655954	-0.1403890563
-52.783	-0.332655954	-0.1403890563
-52.782	-0.332655954	-0.1403890563
-52.781	-0.2966157428	-0.090629671
-52.78	-0.2949884599	-0.0880533598
-52.779	-0.2949884599	-0.0880533598
-52.778	-0.2949884599	-0.0880533598
-52.777	-0.2949884599	-0.0880533598
-52.776	-0.3117074545	-0.1057356916
-52.775	-0.3117074545	-0.1057356916
-52.774	-0.3117074545	-0.1057356916
-52.773	-0.2720587208	-0.0507240763
-52.772	-0.2682037454	-0.0446562804
-52.771	-0.2682037454	-0.0446562804
-52.77	-0.2682037454	-0.0446562804
-52.769	-0.2682037454	-0.0446562804
-52.768	-0.2621371237	-0.0306660144
-52.767	-0.2621371237	-0.0306660144
-52.766	-0.2467798255	-0.0087431628
-52.765	-0.2467798255	-0.0087431628
-52.764	-0.2856657085	-0.0588049813
-52.763	-0.2856657085	-0.0588049813
-52.762	-0.2856657085	-0.0588049813
-52.761	-0.2856657085	-0.0588049813
-52.76	-0.3876299984	-0.1899750222
-52.759	-0.4288771866	-0.2445905117
-52.758	-0.4288771866	-0.2445905117
-52.757	-0.4288771866	-0.2445905117
-52.756	-0.4851906869	-0.3177416438
-52.755	-0.4851906869	-0.3177416438
-52.754	-0.4851906869	-0.3177416438
-52.753	-0.4851906869	-0.3177416438
-52.752	-0.4527571518	-0.2711197583
-52.751	-0.4601439754	-0.2805259716
-52.75	-0.4601439754	-0.2805259716
-52.749	-0.4601439754	-0.2805259716
-52.748	-0.5155510482	-0.3511582104
-52.747	-0.5155510482	-0.3511582104
-52.746	-0.5301495179	-0.3695005624
-52.745	-0.5301495179	-0.3695005624
-52.744	-0.6205383494	-0.4882302289
-52.743	-0.6393935474	-0.5128438983
-52.742	-0.6393935474	-0.5128438983
-52.741	-0.5796726188	-0.433255884
-52.74	-0.5815569546	-0.4352042195
-52.739	-0.5522500397	-0.396235221
-52.738	-0.5522500397	-0.396235221
-52.737	-0.4694756638	-0.2860491074
-52.736	-0.4694756638	-0.2860491074
-52.735	-0.4124032216	-0.2110395876
-52.734	-0.4096214448	-0.2073875951
-52.733	-0.4096214448	-0.2073875951
-52.732	-0.4096214448	-0.2073875951
-52.731	-0.3677207567	-0.1472445438
-52.73	-0.3533074289	-0.1268919525
