""	"output_series_d18O"	"output_series_d13C"
-52.52	-0.3288005522	0.0583901499
-52.51	-0.3598407499	0.0377723287
-52.5	-0.3321036024	0.0920678967
-52.49	-0.4451710374	-0.0536154431
-52.48	-0.4753733162	-0.0946267132
-52.47	-0.6610248881	-0.3528408923
-52.46	-0.6873311426	-0.4078400084
-52.45	-0.7067414431	-0.4538261938
-52.44	-0.5946836899	-0.3262688545
-52.43	-0.45204919	-0.154095604
-52.42	-0.4216432157	-0.1246187653
-52.41	-0.3203408092	0.0100212663
-52.4	-0.2047508336	0.1612065878
-52.39	-0.295774553	0.0267970927
-52.38	-0.3468731792	-0.0318109428
-52.37	-0.4944058332	-0.2273321544
-52.36	-0.5615745956	-0.345652573
-52.35	-0.3784325224	-0.1544425713
-52.34	-0.3196935815	-0.1006699582
-52.33	-0.2621844858	-0.0194431106
-52.32	-0.0594070502	0.2750353001
-52.31	-0.1346177587	0.2056275784
-52.3	-0.1214022262	0.2448186812
-52.29	-0.1074049698	0.292076947
-52.28	-0.1097498498	0.2900298563
-52.27	-0.0377035966	0.3738747766
-52.26	-0.1614618864	0.2098754144
-52.25	-0.269658302	0.0578427279
-52.24	-0.2470057618	0.0784075083
-52.23	-0.2234323726	0.0875979993
-52.22	-0.1952827254	0.1398459316
-52.21	-0.066390821	0.3179849793
-52.2	-0.1347725127	0.2402397743
-52.19	-0.3399293889	-0.0033345704
-52.18	-0.2565434502	0.1192898751
-52.17	-0.1598707313	0.2368292486
-52.16	-0.1246669267	0.311578213
-52.15	-0.2989251408	0.1364432693
-52.14	-0.1979109082	0.2725180586
-52.13	-0.0911617298	0.3676506387
-52.12	-0.1079280219	0.3167463732
-52.11	-0.1205261236	0.2565731876
-52.1	0.0514340231	0.4490504642
-52.09	-0.0794160291	0.2574177222
-52.08	-0.0072940837	0.3648909972
-52.07	0.046585841	0.4540653067
-52.06	-0.197032455	0.1616217823
-52.05	-0.2069453385	0.1790598601
-52.04	-0.1861375812	0.2243930012
-52.03	-0.1519995684	0.2983975161
-52.02	-0.3205145981	0.0998294803
-52.01	-0.3209290346	0.0947190372
-52	-0.1875534924	0.2498175685
-51.99	-0.3446558952	0.0363810224
-51.98	-0.5319567163	-0.244785473
-51.97	-0.5725116332	-0.3629322683
-51.96	-0.491389584	-0.2696448353
-51.95	-0.513586496	-0.2928785357
-51.94	-0.4517612714	-0.2134528403
-51.93	-0.4014991553	-0.1573799765
-51.92	-0.3517681081	-0.099311654
-51.91	-0.3264035146	-0.0475638476
-51.9	-0.3517367103	-0.0759748524
-51.89	-0.3613158658	-0.0873265564
-51.88	-0.37725437	-0.1323500648
-51.87	-0.5250267939	-0.3234717885
-51.86	-0.3719222252	-0.152564792
-51.85	-0.2372333315	-0.0192960304
-51.84	-0.3545306289	-0.1976637799
-51.83	-0.4001134319	-0.2523457705
-51.82	-0.4438223278	-0.3132388
-51.81	-0.3130344806	-0.1100073501
-51.8	-0.3220278499	-0.0758177282
-51.79	-0.4157563044	-0.1558760615
-51.78	-0.4693147127	-0.2412099336
-51.77	-0.3572063606	-0.0605457297
-51.76	-0.5360569165	-0.2668252268
-51.75	-0.4567796211	-0.1230403784
-51.74	-0.4574765526	-0.088362664
-51.73	-0.3480801044	0.0904589517
-51.72	-0.6159739045	-0.2551779338
-51.71	-0.4837222812	-0.0602950899
-51.7	-0.3859541047	0.079454994
-51.69	-0.6295508437	-0.2618678055
-51.68	-0.655172378	-0.2904250861
-51.67	-0.6097906554	-0.2430204642
-51.66	-0.4900203289	-0.0458723448
-51.65	-0.4377268492	-0.0197372026
-51.64	-0.7172246838	-0.432043722
-51.63	-0.8107948943	-0.5768312131
-51.62	-0.4555326228	-0.0926378676
-51.61	-0.3768764532	0.0093129173
-51.6	-0.4912759854	-0.147235
-51.59	-0.5827794989	-0.2416495332
-51.58	-0.7436549381	-0.4666091746
-51.57	-0.7490409885	-0.5295618357
-51.56	-0.7490409885	-0.5295618357
-51.55	-0.815146736	-0.7225044812
-51.54	-0.5097464737	-0.3087523082
-51.53	-0.5115250535	-0.2930984121
-51.52	-0.416562588	-0.1144366737
-51.51	-0.4762311032	-0.1377534199
-51.5	-0.487755361	-0.1189161317
-51.49	-0.3821889285	0.0515215371
-51.48	-0.3987829196	0.0726751637
-51.47	-0.5375619094	-0.0962088919
-51.46	-0.5736436133	-0.145900217
-51.45	-0.6133534354	-0.1987027742
-51.44	-0.6435767833	-0.2632341016
-51.43	-0.4873812593	-0.0369368577
-51.42	-0.3253621408	0.1933480613
-51.41	-0.33401069	0.2371181121
-51.4	-0.5352373327	0.021542307
-51.39	-0.5029420643	0.0775349594
-51.38	-0.5487812904	0.0612307298
-51.37	-0.6639882005	-0.0809165942
-51.36	-0.30373489	0.36903367
-51.35	-0.30373489	0.36903367
-51.34	-0.30373489	0.36903367
-51.33	-0.3471558657	0.3030497296
-51.32	-0.3463195274	0.3187027292
-51.31	-0.1515486144	0.5971568954
-51.3	-0.2029579716	0.5164142092
-51.29	-0.1512734945	0.5316097956
-51.28	-0.3732902907	0.2106083122
-51.27	-0.4250971982	0.158486622
-51.26	-0.4406052982	0.1184770211
-51.25	-0.2912774235	0.2968417289
-51.24	-0.3856085814	0.1884311028
-51.23	-0.3894750676	0.1968593067
-51.22	-0.1868969381	0.5076023806
-51.21	-0.2149757479	0.5537329845
-51.2	-0.3346256518	0.4747420132
-51.19	-0.4891526938	0.3053687467
-51.18	-0.3141270293	0.5667925634
-51.17	-0.4006298315	0.4858163607
-51.16	-0.581657252	0.2958038595
-51.15	-0.4307031903	0.4937819962
-51.14	-0.5934573433	0.2921583022
-51.13	-0.5765955849	0.3248059908
-51.12	-0.531040785	0.4073302618
-51.11	-0.333667414	0.6426905041
-51.1	-0.2792412129	0.7176378382
-51.09	-0.2017436112	0.8089849228
-51.08	-0.1160337548	0.8974050584
-51.07	-0.1703714795	0.8190407873
-51.06	-0.2498878034	0.6992147514
-51.05	-0.2627916367	0.6550033113
-51.04	-0.1801920494	0.7866365973
-51.03	-0.2336490168	0.7611763754
-51.02	-0.3708084303	0.6248615258
-51.01	-0.3352535275	0.7015575514
-51	-0.2687190162	0.8146733409
-50.99	-0.4988895732	0.510699896
-50.98	-0.7147463772	0.2122440448
-50.97	-0.5997830254	0.3083848631
-50.96	-0.669086744	0.1821350438
-50.95	-0.5064764573	0.3828167378
-50.94	-0.4237895791	0.4992277133
-50.93	-0.3645116083	0.5811812409
-50.92	-0.3444362299	0.6434882582
-50.91	-0.3736695518	0.6660919768
-50.9	-0.4839020638	0.5442416146
-50.89	-0.7303827941	0.2066791308
-50.88	-0.9022697164	-0.0632383181
-50.87	-0.9892587551	-0.2160194224
-50.86	-0.9304607622	-0.1767049622
-50.85	-0.6670815556	0.1410757528
-50.84	-0.574915717	0.2756959365
-50.83	-0.5312169048	0.3563227162
-50.82	-0.499620084	0.4213673236
-50.81	-0.4532622641	0.5163885174
-50.8	-0.3454231514	0.6850880307
-50.79	-0.2793690244	0.7829389541
-50.78	-0.6510850055	0.2608866187
-50.77	-0.6510850055	0.2608866187
-50.76	-0.6609014608	0.2163274046
-50.75	-0.4190395212	0.5644321104
-50.74	-0.2352672397	0.8281090491
-50.73	-0.2509949145	0.8402198413
-50.72	-0.2947570356	0.8278572313
-50.71	-0.2898984182	0.8512303888
-50.7	-0.2449648661	0.9132867312
-50.69	-0.3225568219	0.7755807621
-50.68	-0.7209013398	0.1935302305
-50.67	-0.5503089101	0.3484991959
-50.66	-0.3715487639	0.5411702328
-50.65	-0.3324340765	0.5954361772
-50.64	-0.2983297159	0.6549070969
-50.63	-0.1752461254	0.8665020433
-50.62	-0.1124036644	0.9905793415
-50.61	-0.3389568046	0.7267693527
-50.6	-0.44189327	0.5870598483
-50.59	-0.3699558928	0.6718094602
-50.58	-0.2704236387	0.8093873376
-50.57	-0.2573951304	0.8570507941
-50.56	-0.2381149177	0.9173983428
-50.55	-0.2501100397	0.9140815635
-50.54	-0.3315061543	0.8064490327
-50.53	-0.1851978124	1.0260195548
-50.52	-0.4202023783	0.7214899864
-50.51	-0.5707701847	0.4758836186
-50.5	-0.6546800876	0.2854674207
-50.49	-0.6243062452	0.2817542795
-50.48	-0.582973757	0.3369634484
-50.47	-0.4570805283	0.4702881135
-50.46	-0.329674775	0.6290817991
-50.45	-0.3645920727	0.6152916869
-50.44	-0.3373589345	0.671126283
-50.43	-0.266287915	0.7695017155
-50.42	-0.3101542659	0.7232156263
-50.41	-0.3868675913	0.6054751414
-50.4	-0.4569154464	0.4982122341
-50.39	-0.2865705863	0.6925462174
-50.38	-0.4141963037	0.5101446809
-50.37	-0.706018568	0.0764394089
-50.36	-0.5601336181	0.2513193392
-50.35	-0.2918902635	0.6489849015
-50.34	-0.2984025567	0.6995477871
-50.33	-0.3881962456	0.6432162986
-50.32	-0.2502945197	0.861078695
-50.31	-0.3060488094	0.8288492778
-50.3	-0.3026663231	0.8615412138
-50.29	-0.4914228163	0.5814790847
-50.28	-0.4428494012	0.6092604701
-50.27	-0.3251678445	0.764579324
-50.26	-0.3595108571	0.7442241896
-50.25	-0.3322719243	0.7799644065
-50.24	-0.2446875206	0.8751709468
-50.23	-0.1449956375	1.0091199253
-50.22	-0.3117495257	0.8069475447
-50.21	-0.4896434469	0.5624314429
-50.2	-0.4477829839	0.5956474108
-50.19	-0.2324067411	0.8827194443
-50.18	-0.2451876062	0.8712778381
-50.17	-0.306575561	0.779635809
-50.16	-0.3332805891	0.7193280452
-50.15	-0.2681217338	0.8117268866
-50.14	-0.2672003322	0.8296054384
-50.13	-0.3173164847	0.7827166833
-50.12	-0.3612944806	0.7394068014
-50.11	-0.3676329023	0.7406994382
-50.1	-0.3004119793	0.8384212608
-50.09	-0.2974170811	0.84634747
-50.08	-0.3740485748	0.7422335931
-50.07	-0.6240732348	0.3806338554
-50.06	-0.4765876206	0.5363463078
-50.05	-0.4277170597	0.5864526812
-50.04	-0.5357635094	0.4663213026
-50.03	-0.471933129	0.5541912683
-50.02	-0.5612544766	0.4504783646
-50.01	-0.4030891031	0.6527383665
-50	-0.4916520002	0.5269874492
-49.99	-0.4539150885	0.5542725721
-49.98	-0.3669402542	0.6290464748
-49.97	-0.3149162801	0.6593725937
-49.96	-0.681524655	0.145323917
-49.95	-0.6874178083	0.0745324826
-49.94	-0.3645466253	0.4380483526
-49.93	-0.4232995825	0.3629455356
-49.92	-0.2253588929	0.6469405871
-49.91	-0.2744346214	0.6308105619
-49.9	-0.2941109825	0.6407359534
-49.89	-0.2172856762	0.7891771161
-49.88	-0.3851988888	0.5981988965
-49.87	-0.4421853653	0.5279176173
-49.86	-0.3831350521	0.6826976462
-49.85	-0.4395008458	0.6314069988
-49.84	-0.4169358215	0.6763138396
-49.83	-0.5442108448	0.5122620109
-49.82	-0.3761071337	0.7538344171
-49.81	-0.3951598393	0.7335116263
-49.8	-0.2640875174	0.8952192425
-49.79	-0.4106946287	0.7149861199
-49.78	-0.4572937161	0.661727594
-49.77	-0.4192169909	0.7217987533
-49.76	-0.3951858902	0.7404773608
-49.75	-0.4208962999	0.6909513115
-49.74	-0.3555881405	0.7442442785
-49.73	-0.3727891618	0.6782032976
-49.72	-0.4172533551	0.6047912319
-49.71	-0.3819092113	0.6440107985
-49.7	-0.2844969349	0.7711028025
-49.69	-0.3160770478	0.7057975665
-49.68	-0.4897416172	0.467469759
-49.67	-0.6194034686	0.2896805151
-49.66	-0.5820024016	0.3334230046
-49.65	-0.4887910859	0.4609013986
-49.64	-0.363488826	0.6357702893
-49.63	-0.2916327631	0.7191766815
-49.62	-0.293400547	0.6797457096
-49.61	-0.2906602182	0.6638728136
-49.6	-0.2087200702	0.748480529
-49.59	-0.3267112305	0.5924921347
-49.58	-0.4347451279	0.440958095
-49.57	-0.5856140434	0.2253182103
-49.56	-0.5737960478	0.2440073194
-49.55	-0.5737960478	0.2440073194
-49.54	-0.5230632527	0.3946071191
-49.53	-0.4761462086	0.5009149395
-49.52	-0.4761462086	0.5009149395
-49.51	-0.5145574096	0.4856218786
-49.5	-0.3309702775	0.69270719
-49.49	-0.3347974361	0.7058356673
-49.48	-0.4800412061	0.5050314664
-49.47	-0.538224105	0.4287979766
-49.46	-0.3453754403	0.6964611782
-49.45	-0.4641118677	0.5535718986
-49.44	-0.4902643426	0.5329585511
-49.43	-0.4197824645	0.6227335921
-49.42	-0.5128281278	0.4857770392
-49.41	-0.4915526675	0.5202437805
-49.4	-0.4308882593	0.6238049091
-49.39	-0.4132503878	0.6770295685
-49.38	-0.5711103715	0.4641479971
-49.37	-0.6385986873	0.3441645437
-49.36	-0.4376689237	0.586727776
-49.35	-0.5683002732	0.4014572351
-49.34	-0.4547640668	0.5259796473
-49.33	-0.4727160456	0.4779686376
-49.32	-0.4007513083	0.5538479095
-49.31	-0.5307285465	0.388820812
-49.3	-0.4406952936	0.5090925679
-49.29	-0.6635191605	0.2082734545
-49.28	-0.6342114184	0.2219303336
-49.27	-0.4110776992	0.4719154014
-49.26	-0.4071795147	0.4531437108
-49.25	-0.6958247144	0.0831014459
-49.24	-1.0328896355	-0.3700940253
-49.23	-0.7060970999	0.0682535365
-49.22	-0.5779483082	0.2375451823
-49.21	-0.2453270124	0.6657890205
-49.2	-0.306052369	0.5708820076
-49.19	-0.2887266239	0.6008478151
-49.18	-0.3512472492	0.5113444755
-49.17	-0.436805922	0.3901363084
-49.16	-0.4186456923	0.4495532129
-49.15	-0.3815611346	0.4947978351
-49.14	-0.5345142925	0.3031724219
-49.13	-0.5691000019	0.2821446785
-49.12	-0.437177496	0.4849200019
-49.11	-0.3297432927	0.6387812688
-49.1	-0.2498745569	0.7426636113
-49.09	-0.3343696676	0.6499558892
-49.08	-0.0469101952	1.0363235585
-49.07	-0.1230006739	0.9483183086
-49.06	-0.2279136861	0.8368208528
-49.05	-0.2539831947	0.8103983314
-49.04	-0.2552910506	0.7984051329
-49.03	-0.2379161984	0.8055280832
-49.02	-0.2275289108	0.8010330029
-49.01	-0.2361295172	0.7872000004
-49	-0.3048434244	0.68545443
-48.99	-0.3448633895	0.6254537483
-48.98	-0.3120282393	0.6705126427
-48.97	-0.1786623394	0.8426631433
-48.96	-0.251957291	0.7307773842
-48.95	-0.1848819783	0.7958718322
-48.94	-0.0625421993	0.96366377
-48.93	-0.3577686326	0.5837307328
-48.92	-0.1830506852	0.826372165
-48.91	-0.158744644	0.8533275063
-48.9	-0.3103271175	0.6444927765
-48.89	-0.3103271175	0.6444927765
-48.88	-0.2682666292	0.7115873289
-48.87	-0.2232848646	0.7268534156
-48.86	-0.0861225593	0.85400257
-48.85	-0.619695826	0.0914962971
-48.84	-0.4265514373	0.3254922791
-48.83	-0.3375564552	0.4270930758
-48.82	-0.1716254314	0.6475517514
-48.81	-0.2227822409	0.5932541472
-48.8	-0.2256062192	0.5922065314
-48.79	-0.2305887804	0.5836202562
-48.78	-0.1893715324	0.6277602522
-48.77	-0.0889520919	0.7418751385
-48.76	-0.4596842356	0.220205698
-48.75	-0.1135458814	0.6689213195
-48.74	-0.1248005736	0.6635407821
-48.73	-0.0910408222	0.7321233219
-48.72	-0.1467794068	0.6851957969
-48.71	-0.0781021991	0.7999373067
-48.7	-0.1119129505	0.7594862467
-48.69	-0.0449810178	0.8254560776
-48.68	-0.1890018397	0.6336369699
-48.67	-0.1180946474	0.7482877562
-48.66	-0.0216496676	0.88729108
-48.65	0.0005653545	0.9216994362
-48.64	-0.080040984	0.8267882343
-48.63	-0.08579189	0.82317883
-48.62	-0.0874910968	0.8276657997
-48.61	-0.0379877456	0.888509102
-48.6	-0.0379877456	0.888509102
-48.59	-0.0379877456	0.888509102
-48.58	-0.0379877456	0.888509102
-48.57	-0.0379877456	0.888509102
-48.56	-0.1523918648	0.6744352785
-48.55	0.007284487	0.8781786357
-48.54	0.0146013306	0.8279886808
-48.53	-0.3320427907	0.292431213
-48.52	-0.1604001298	0.5020053681
-48.51	-0.1542197161	0.5005554683
-48.5	-0.0433823657	0.6385535196
-48.49	-0.00772372	0.7089673946
-48.48	0.0079081128	0.7639250632
-48.47	-0.0594347326	0.6736053739
-48.46	-0.238329111	0.446867767
-48.45	-0.387035086	0.2114933327
-48.44	-0.1237594041	0.5417518648
-48.43	0.0273775726	0.7434814018
-48.42	-0.0575563501	0.6410050392
-48.41	-0.0424493686	0.6628901901
-48.4	-0.0424493686	0.6628901901
-48.39	-0.1429124724	0.5351880375
-48.38	-0.1990489705	0.4644494479
-48.37	-0.4053906059	0.1803636385
-48.36	-0.1538196171	0.4913236409
-48.35	-0.0573030468	0.597233821
-48.34	-0.0027721849	0.6548082453
-48.33	0.0979089851	0.7946937001
-48.32	0.1601371547	0.8819497837
-48.31	0.0222492289	0.7218896525
-48.3	-0.0644812892	0.6077398923
-48.29	-0.0237180339	0.6513145308
-48.28	-0.0206465299	0.6096213768
-48.27	-0.0006528181	0.6236991121
-48.26	-0.0815345434	0.5205990246
-48.25	-0.0941623335	0.5171806315
-48.24	0.0848864702	0.7777078535
-48.23	-0.0539593701	0.6093341044
-48.22	0.1339918721	0.8900433616
-48.21	0.0743842201	0.8180509922
-48.2	0.0442212554	0.7970600832
-48.19	0.0207580252	0.7741221504
-48.18	0.0121771353	0.7616547203
-48.17	0.0121771353	0.7616547203
-48.16	-0.0800068637	0.6287509496
-48.15	-0.0132996345	0.7260718773
-48.14	0.0194115454	0.7884929771
-48.13	0.0041711552	0.78830075
-48.12	-0.055616234	0.7405302287
-48.11	-0.1761300164	0.598172026
-48.1	-0.3481146329	0.3576835667
-48.09	-0.2138180326	0.5058157192
-48.08	-0.2246200978	0.5023774637
-48.07	-0.2737290702	0.4299413415
-48.06	-0.196329188	0.5328344807
-48.05	-0.1558565622	0.5879660483
-48.04	-0.2614097369	0.4707977402
-48.03	-0.2731296545	0.4546867395
-48.02	-0.2800295588	0.4296155746
-48.01	-0.2043544655	0.5368902842
-48	-0.19178586	0.5530790095
-47.99	-0.3323888805	0.3596154033
-47.98	-0.3502738169	0.3166762078
-47.97	-0.2515704616	0.4433371786
-47.96	-0.248571986	0.4496044941
-47.95	-0.2052554546	0.4996685612
-47.94	-0.1609127945	0.5630726103
-47.93	-0.1518440706	0.5830706049
-47.92	-0.2622413588	0.4814272784
-47.91	-0.3066976761	0.4328794827
-47.9	-0.2513448742	0.4630156957
-47.89	-0.027853123	0.7102910873
-47.88	0.028440297	0.7615147252
-47.87	-0.0518495991	0.6591971501
-47.86	-0.1629721968	0.5320505147
-47.85	-0.3236227788	0.3388276839
-47.84	-0.0278561041	0.6833117999
-47.83	0.0222130153	0.7170410978
-47.82	0.0200315221	0.6869285378
-47.81	0.0421781684	0.7125569841
-47.8	0.0962262625	0.7747445157
-47.79	0.0299883986	0.6817106149
-47.78	0.0443808445	0.7022479706
-47.77	0.1326921796	0.8252617438
-47.76	0.1012777045	0.7847122573
-47.75	0.062835506	0.7388452136
-47.74	0.0653755805	0.7425511307
-47.73	0.1087620699	0.7911511762
-47.72	0.0629141064	0.7231472472
-47.71	0.0408995327	0.6986167104
-47.7	0.0620258926	0.7300827971
-47.69	0.103318916	0.7852143068
-47.68	-0.0027661143	0.6402176516
-47.67	-0.1259320043	0.4559155473
-47.66	0.0525953308	0.6812569463
-47.65	0.0115454298	0.6278946508
-47.64	-0.0848454764	0.4796722655
-47.63	-0.1501377075	0.3748519146
-47.62	-0.0705659743	0.4604950876
-47.61	0.0146677967	0.5536527153
-47.6	0.0161275705	0.5667958627
-47.59	-0.0271235696	0.5265041343
-47.58	-0.0201740926	0.5491088082
-47.57	-0.0369702369	0.5343733355
-47.56	-0.0342709995	0.5528352787
-47.55	-0.0076279402	0.6102200372
-47.54	0.0770223391	0.7296487314
-47.53	0.1095795657	0.7542665253
-47.52	0.0798332774	0.6852638949
-47.51	0.0798332774	0.6852638949
-47.5	-0.2040914091	0.2897371036
-47.49	-0.2040914091	0.2897371036
-47.48	-0.1955303719	0.2599021292
-47.47	0.024181095	0.5355935741
-47.46	0.024181095	0.5355935741
-47.45	0.024181095	0.5355935741
-47.44	0.0831287111	0.5581251924
-47.43	0.156957045	0.6517357368
-47.42	0.193561567	0.7144680826
-47.41	0.1005120774	0.5893398504
-47.4	0.1199218404	0.6200766402
-47.39	0.0984382971	0.5487664222
-47.38	0.0030646321	0.3843460422
-47.37	0.1351783464	0.551319975
-47.36	0.0544035732	0.4715809402
-47.35	-0.0064165104	0.4259266083
-47.34	0.1094341169	0.5958951709
-47.33	0.09651589	0.5808199635
-47.32	0.0277764857	0.4898333818
-47.31	-0.0422442116	0.4043561521
-47.3	-0.0422442116	0.4043561521
-47.29	-0.0746938303	0.3430018103
-47.28	0.0931929785	0.5555969363
-47.27	0.0347375359	0.4503173594
-47.26	0.0422586416	0.4213958054
-47.25	-0.1734757172	0.1108339341
-47.24	-0.380172915	-0.1832315443
-47.23	-0.0123525656	0.3370002663
-47.22	-0.0684161671	0.3075740225
-47.21	0.0191069811	0.4668727337
-47.2	0.059984552	0.5523805079
-47.19	0.041703099	0.5354910295
-47.18	-0.1854705672	0.2347870018
-47.17	-0.1664467352	0.2464638717
-47.16	-0.0592447309	0.3797139431
-47.15	-0.1495491814	0.2466452005
-47.14	-0.0988342011	0.2945490529
-47.13	-0.2246054932	0.1105751664
-47.12	0.0645936014	0.4734029262
-47.11	0.0516168295	0.466051858
-47.1	0.082207269	0.5135535761
-47.09	0.0497956975	0.4692979808
-47.08	0.1474838651	0.6104665881
-47.07	0.188574865	0.656735046
-47.06	0.186129745	0.6397021092
-47.05	0.2044454602	0.6409619166
-47.04	0.2526840181	0.6883477378
-47.03	0.1343097418	0.5213803203
-47.02	0.1576371215	0.5475177118
-47.01	0.1831489357	0.5706989157
-47	0.2054008612	0.6039700087
-46.99	0.1879896837	0.5823033493
-46.98	0.2379028744	0.6312110959
-46.97	0.2650340202	0.6388579658
-46.96	0.2423242226	0.5876222683
-46.95	0.244545786	0.5835227645
-46.94	0.2277855807	0.5498432016
-46.93	0.2747974704	0.5977317565
-46.92	0.2747974704	0.5977317565
-46.91	0.2480422091	0.5689385503
-46.9	0.2099139609	0.518788377
-46.89	0.2651760051	0.5667940561
-46.88	0.2793188413	0.5461060873
-46.87	0.2337307611	0.4468347288
-46.86	0.1815404873	0.3481439254
-46.85	0.2416761682	0.3827259957
-46.84	0.3242089212	0.4415990696
-46.83	0.3472218701	0.437502967
-46.82	0.3429474096	0.4188279233
-46.81	0.3495632866	0.4146081093
-46.8	0.3035279329	0.3399106311
-46.79	0.1172167092	0.0934054301
-46.78	0.1507697933	0.1163832936
-46.77	0.2320969318	0.2102105573
-46.76	0.1664698325	0.1379681029
-46.75	0.1694745602	0.1479813686
-46.74	0.1010875263	0.080295425
-46.73	0.3657075218	0.3771071303
-46.72	0.3835738813	0.3750899002
-46.71	0.3921316574	0.3730117593
-46.7	0.3697232664	0.3376969447
-46.69	0.3657102632	0.3238191455
-46.68	0.3999903915	0.3522607328
-46.67	0.3150917636	0.2457922255
-46.66	0.341629006	0.2786438187
-46.65	0.3393267831	0.2893628664
-46.64	0.3240178444	0.2809159704
-46.63	0.3264860183	0.2993034792
-46.62	0.3180824951	0.3097343462
-46.61	0.3295572194	0.3316131322
-46.6	0.3626201098	0.3790373964
-46.59	0.381940267	0.3926002271
-46.58	0.373246948	0.3729897104
-46.57	0.373246948	0.3729897104
-46.56	0.4541255529	0.4407665059
-46.55	0.4467097814	0.4223058918
-46.54	0.4077233336	0.380441782
-46.53	0.4123332506	0.3887977431
-46.52	0.4496347371	0.4167345104
-46.51	0.4813076582	0.4449118567
-46.5	0.4385056824	0.3851868045
-46.49	0.4311836324	0.3705346129
-46.48	0.2859284856	0.188749771
-46.47	0.3391067806	0.247444581
-46.46	0.4074544714	0.3234505421
-46.45	0.481212699	0.4056383633
-46.44	0.5136841475	0.4347536535
-46.43	0.523922675	0.4363619109
-46.42	0.4714880555	0.3674163011
-46.41	0.4700404396	0.35652817
-46.4	0.4504964811	0.318989564
-46.39	0.3303508418	0.1507332487
-46.38	0.2462508017	0.0277348189
-46.37	0.36055573	0.1630775717
-46.36	0.4705089745	0.2932165625
-46.35	0.4624274699	0.2819871855
-46.34	0.5741674375	0.4160249098
-46.33	0.5843142532	0.427611716
-46.32	0.5803447507	0.4271816965
-46.31	0.5396913193	0.3806362743
-46.3	0.4804686914	0.2974596435
-46.29	0.5263659275	0.3417203443
-46.28	0.5019083567	0.3045099882
-46.27	0.575343425	0.3789271861
-46.26	0.5964431447	0.3940160682
-46.25	0.6327144189	0.4230988041
-46.24	0.6574546137	0.449798325
-46.23	0.6946253947	0.4901352429
-46.22	0.7254688043	0.5165432372
-46.21	0.7030313214	0.4794469248
-46.2	0.6728281139	0.4447235843
-46.19	0.6326934055	0.3977467059
-46.18	0.6595802491	0.4241080242
-46.17	0.5752739761	0.3396743735
-46.16	0.5595802418	0.3341543073
-46.15	0.6618915282	0.4675244099
-46.14	0.6584734016	0.4713924478
-46.13	0.6489265765	0.4720850223
-46.12	0.6243215671	0.4543788322
-46.11	0.5735450855	0.4008237851
-46.1	0.5863027728	0.4257774297
-46.09	0.5974499469	0.4598243377
-46.08	0.579688992	0.4490779155
-46.07	0.5746853943	0.4471312022
-46.06	0.5562112113	0.4336993733
-46.05	0.6046550201	0.4914254237
-46.04	0.6016776991	0.497777979
-46.03	0.5579360164	0.4518764006
-46.02	0.5249042865	0.4226535206
-46.01	0.4652739917	0.3499300521
-46	0.4277674812	0.3184763362
-45.99	0.3768822949	0.2566613858
-45.98	0.4578912143	0.3534526395
-45.97	0.5385946216	0.4600110996
-45.96	0.557903686	0.4834154228
-45.95	0.557916081	0.4987079453
-45.94	0.5616551231	0.521117258
-45.93	0.5371115143	0.5101040049
-45.92	0.4359220203	0.4052732488
-45.91	0.5072110817	0.4873722147
-45.9	0.5262877402	0.5108134761
-45.89	0.5528024182	0.5441003498
-45.88	0.5660232231	0.5538688323
-45.87	0.6265535534	0.6182367915
-45.86	0.625209225	0.6166608298
-45.85	0.6100826463	0.6199772031
-45.84	0.6139476732	0.6470663518
-45.83	0.5893060301	0.6370130938
-45.82	0.5478676079	0.6052947666
-45.81	0.5290015707	0.59069485
-45.8	0.5126162786	0.5741170186
-45.79	0.5420700633	0.6195486794
-45.78	0.5635387803	0.6549086172
-45.77	0.6018769732	0.7033407725
-45.76	0.6039046918	0.7181542943
-45.75	0.5547990527	0.6667707863
-45.74	0.508765271	0.6241476602
-45.73	0.31285264	0.4043696142
-45.72	0.5032991007	0.6099570851
-45.71	0.4864421791	0.5654558503
-45.7	0.5714221146	0.6476096705
-45.69	0.6128421029	0.6847706565
-45.68	0.5638806206	0.6199362219
-45.67	0.5378473045	0.5881370556
-45.66	0.5691635833	0.627412399
-45.65	0.5219019413	0.5720506683
-45.64	0.4729276976	0.5120675338
-45.63	0.3758895334	0.3888469995
-45.62	0.4704823634	0.4880894857
-45.61	0.4823427836	0.4773524871
-45.6	0.5656135036	0.5713876057
-45.59	0.6413653209	0.6614668214
-45.58	0.6438571359	0.6580862134
-45.57	0.6381348392	0.6421206815
-45.56	0.6288461886	0.6117883518
-45.55	0.5826584725	0.5427060843
-45.54	0.6058050255	0.5491445481
-45.53	0.4989806537	0.3873074037
-45.52	0.4097249776	0.2377646551
-45.51	0.5613230393	0.40127004
-45.5	0.5597395542	0.392770473
-45.49	0.6720846026	0.5710033778
-45.48	0.6765792678	0.5979304843
-45.47	0.6781641087	0.6101759647
-45.46	0.7539054318	0.6933561013
-45.45	0.6305754223	0.529094085
-45.44	0.6488738307	0.5254052535
-45.43	0.6681374464	0.5499251638
-45.42	0.6880317913	0.5741603888
-45.41	0.6763377219	0.5652097156
-45.4	0.6397043201	0.5283481587
-45.39	0.6814384819	0.5781011669
-45.38	0.7320003733	0.6308605923
